i,j,k,conf,est
1,26,31,da_as_total_mw_primary_reserve,0.46722835302352905
1,26,31,da_as_total_mw_synchronized_reserve,0.5362651944160461
1,26,31,da_as_total_mw_thirty_minutes_reserve,0.42151498794555664
1,26,32,net_actual_interchange_mw,0.31756579875946045
1,26,32,gross_actual_interchange_mw,0.23752433061599731
1,26,32,total_gen,0.8594121336936951
1,26,32,metered_load_mw,0.830520510673523
1,26,32,total_losses,0.29573410749435425
1,26,32,congestion_price_da,0.15099340677261353
1,26,32,congestion_price_rt,0.08436238765716553
1,26,32,marginal_loss_price_da,0.2452039122581482
1,26,32,total_lmp_da,0.4318729639053345
1,26,32,da_as_total_mw_primary_reserve,0.47174715995788574
1,26,32,da_as_total_mw_synchronized_reserve,0.5353290438652039
1,26,32,da_as_total_mw_thirty_minutes_reserve,0.42421287298202515
1,26,33,net_actual_interchange_mw,0.3311429023742676
1,26,33,gross_actual_interchange_mw,0.23704153299331665
1,26,33,total_gen,0.8613301515579224
1,26,33,metered_load_mw,0.8336557149887085
1,26,33,total_losses,0.2923687696456909
1,26,33,congestion_price_da,0.14861786365509033
1,26,33,congestion_price_rt,0.09246426820755005
1,26,33,marginal_loss_price_da,0.2457675337791443
1,26,33,total_lmp_da,0.43637531995773315
1,26,33,da_as_total_mw_primary_reserve,0.462104856967926
1,26,33,da_as_total_mw_synchronized_reserve,0.5285733938217163
1,26,33,da_as_total_mw_thirty_minutes_reserve,0.4093014597892761
1,26,34,net_actual_interchange_mw,0.21837735176086426
1,26,34,gross_actual_interchange_mw,0.24229663610458374
1,26,34,total_gen,0.8697527647018433
1,26,34,metered_load_mw,0.8412229418754578
1,26,34,total_losses,0.29310739040374756
1,26,34,congestion_price_da,0.13733136653900146
1,26,34,congestion_price_rt,0.06798022985458374
1,26,34,marginal_loss_price_da,0.246404767036438
1,26,34,total_lmp_da,0.4235273003578186
1,26,34,da_as_total_mw_primary_reserve,0.13773971796035767
1,26,34,da_as_total_mw_synchronized_reserve,0.13035613298416138
1,26,34,da_as_total_mw_thirty_minutes_reserve,0.28592449426651
1,26,35,net_actual_interchange_mw,0.22190535068511963
1,26,35,gross_actual_interchange_mw,0.2405681610107422
1,26,35,total_gen,0.8680821657180786
1,26,35,metered_load_mw,0.8399764895439148
1,26,35,total_losses,0.2946796417236328
1,26,35,congestion_price_da,0.13850712776184082
1,26,35,congestion_price_rt,0.07089978456497192
1,26,35,marginal_loss_price_da,0.2510744333267212
1,26,35,total_lmp_da,0.43179452419281006
1,26,35,da_as_total_mw_primary_reserve,0.13188666105270386
1,26,35,da_as_total_mw_synchronized_reserve,0.12706220149993896
1,26,35,da_as_total_mw_thirty_minutes_reserve,0.3051825165748596
1,26,36,net_actual_interchange_mw,0.22275668382644653
1,26,36,gross_actual_interchange_mw,0.24361252784729004
1,26,36,total_gen,0.8658196926116943
1,26,36,metered_load_mw,0.8371582627296448
1,26,36,total_losses,0.29628920555114746
1,26,36,congestion_price_da,0.1404603123664856
1,26,36,congestion_price_rt,0.07502579689025879
1,26,36,marginal_loss_price_da,0.25133687257766724
1,26,36,total_lmp_da,0.4266507625579834
1,26,36,da_as_total_mw_primary_reserve,0.12810146808624268
1,26,36,da_as_total_mw_synchronized_reserve,0.12853187322616577
1,26,36,da_as_total_mw_thirty_minutes_reserve,0.2885742783546448
1,26,37,net_actual_interchange_mw,0.21019339561462402
1,26,37,gross_actual_interchange_mw,0.25027763843536377
1,26,37,total_gen,0.8651320338249207
1,26,37,metered_load_mw,0.8330376744270325
1,26,37,total_losses,0.303708553314209
1,26,37,congestion_price_da,0.1312386393547058
1,26,37,congestion_price_rt,0.060443341732025146
1,26,37,marginal_loss_price_da,0.23780035972595215
1,26,37,total_lmp_da,0.43457627296447754
1,26,37,da_as_total_mw_primary_reserve,0.6598679423332214
1,26,37,da_as_total_mw_synchronized_reserve,0.4223896265029907
1,26,37,da_as_total_mw_thirty_minutes_reserve,0.3711475133895874
1,26,38,net_actual_interchange_mw,0.40420204401016235
1,26,38,gross_actual_interchange_mw,0.24015283584594727
1,26,38,total_gen,0.8671309351921082
1,26,38,metered_load_mw,0.8535012602806091
1,26,38,total_losses,0.35213565826416016
1,26,38,congestion_price_da,0.18881696462631226
1,26,38,congestion_price_rt,0.14886802434921265
1,26,38,marginal_loss_price_da,0.6693446636199951
1,26,38,total_lmp_da,0.9592127799987793
1,26,38,da_as_total_mw_primary_reserve,0.21672958135604858
1,26,38,da_as_total_mw_synchronized_reserve,0.16503751277923584
1,26,38,da_as_total_mw_thirty_minutes_reserve,0.5714724659919739
1,26,39,net_actual_interchange_mw,0.3125799894332886
1,26,39,gross_actual_interchange_mw,0.24398374557495117
1,26,39,total_gen,0.8577324151992798
1,26,39,metered_load_mw,0.8369271159172058
1,26,39,total_losses,0.3230605125427246
1,26,39,congestion_price_da,0.1972043514251709
1,26,39,congestion_price_rt,0.4292636513710022
1,26,39,marginal_loss_price_da,0.45325160026550293
1,26,39,total_lmp_da,0.6259506940841675
1,26,39,da_as_total_mw_primary_reserve,0.16927307844161987
1,26,39,da_as_total_mw_synchronized_reserve,0.13446176052093506
1,26,39,da_as_total_mw_thirty_minutes_reserve,0.4169740080833435
1,26,40,net_actual_interchange_mw,0.34941017627716064
1,26,40,gross_actual_interchange_mw,0.2606326937675476
1,26,40,total_gen,0.8651375770568848
1,26,40,metered_load_mw,0.8509827256202698
1,26,40,total_losses,0.41754984855651855
1,26,40,congestion_price_da,0.19976109266281128
1,26,40,congestion_price_rt,0.39693450927734375
1,26,40,marginal_loss_price_da,0.4886211156845093
1,26,40,total_lmp_da,0.6179366111755371
1,26,40,da_as_total_mw_primary_reserve,0.15172845125198364
1,26,40,da_as_total_mw_synchronized_reserve,0.1364363431930542
1,26,40,da_as_total_mw_thirty_minutes_reserve,0.35869669914245605
1,26,41,net_actual_interchange_mw,0.1957048773765564
1,26,41,gross_actual_interchange_mw,0.2410089373588562
1,26,41,total_gen,0.8655503988265991
1,26,41,metered_load_mw,0.8354958295822144
1,26,41,total_losses,0.27432066202163696
1,26,41,congestion_price_da,0.13695752620697021
1,26,41,congestion_price_rt,0.0669206976890564
1,26,41,marginal_loss_price_da,0.23710894584655762
1,26,41,total_lmp_da,0.42018938064575195
1,26,41,da_as_total_mw_primary_reserve,0.12037837505340576
1,26,41,da_as_total_mw_synchronized_reserve,0.09227722883224487
1,26,41,da_as_total_mw_thirty_minutes_reserve,0.2736791968345642
1,26,42,net_actual_interchange_mw,0.39080125093460083
1,26,42,gross_actual_interchange_mw,0.3436930179595947
1,26,42,total_gen,0.8618448972702026
1,26,42,metered_load_mw,0.8307862877845764
1,26,42,total_losses,0.28032565116882324
1,26,42,congestion_price_da,0.13888585567474365
1,26,42,congestion_price_rt,0.06715160608291626
1,26,42,marginal_loss_price_da,0.2471674084663391
1,26,42,total_lmp_da,0.4175228476524353
1,26,42,da_as_total_mw_primary_reserve,0.1399868130683899
1,26,42,da_as_total_mw_synchronized_reserve,0.12143218517303467
1,26,42,da_as_total_mw_thirty_minutes_reserve,0.2860778570175171
1,26,43,net_actual_interchange_mw,0.25082236528396606
1,26,43,gross_actual_interchange_mw,0.6618580222129822
1,26,43,total_gen,0.8591342568397522
1,26,43,metered_load_mw,0.8258219957351685
1,26,43,total_losses,0.34669435024261475
1,26,43,congestion_price_da,0.15295875072479248
1,26,43,congestion_price_rt,0.0467531681060791
1,26,43,marginal_loss_price_da,0.1886768937110901
1,26,43,total_lmp_da,0.397757887840271
1,26,43,da_as_total_mw_primary_reserve,0.11919564008712769
1,26,43,da_as_total_mw_synchronized_reserve,0.12626832723617554
1,26,43,da_as_total_mw_thirty_minutes_reserve,0.282135546207428
1,27,28,net_actual_interchange_mw,0.26033633947372437
1,27,28,gross_actual_interchange_mw,0.17518997192382812
1,27,28,total_gen,0.8577465415000916
1,27,28,metered_load_mw,0.8300608992576599
1,27,28,total_losses,0.266429603099823
1,27,28,congestion_price_da,0.14997506141662598
1,27,28,congestion_price_rt,0.15392565727233887
1,27,28,marginal_loss_price_da,0.3362864851951599
1,27,28,total_lmp_da,0.5202497243881226
1,27,28,da_as_total_mw_primary_reserve,0.16819441318511963
1,27,28,da_as_total_mw_synchronized_reserve,0.1388704776763916
1,27,28,da_as_total_mw_thirty_minutes_reserve,0.38747406005859375
1,27,29,net_actual_interchange_mw,0.2295495867729187
1,27,29,gross_actual_interchange_mw,0.16633450984954834
1,27,29,total_gen,0.8563986420631409
1,27,29,metered_load_mw,0.825860857963562
1,27,29,total_losses,0.2753240466117859
1,27,29,congestion_price_da,0.13711178302764893
1,27,29,congestion_price_rt,0.13795363903045654
1,27,29,marginal_loss_price_da,0.4299886226654053
1,27,29,total_lmp_da,0.7223142385482788
1,27,29,da_as_total_mw_primary_reserve,0.23830002546310425
1,27,29,da_as_total_mw_synchronized_reserve,0.1667553186416626
1,27,29,da_as_total_mw_thirty_minutes_reserve,0.4501187801361084
1,27,30,net_actual_interchange_mw,0.2393561601638794
1,27,30,gross_actual_interchange_mw,0.1610901951789856
1,27,30,total_gen,0.8552119135856628
1,27,30,metered_load_mw,0.826601505279541
1,27,30,total_losses,0.277909517288208
1,27,30,congestion_price_da,0.143623948097229
1,27,30,congestion_price_rt,0.12744945287704468
1,27,30,marginal_loss_price_da,0.46961647272109985
1,27,30,total_lmp_da,0.7724490761756897
1,27,30,da_as_total_mw_primary_reserve,0.20496338605880737
1,27,30,da_as_total_mw_synchronized_reserve,0.13441383838653564
1,27,30,da_as_total_mw_thirty_minutes_reserve,0.46030664443969727
1,27,31,net_actual_interchange_mw,0.30543744564056396
1,27,31,gross_actual_interchange_mw,0.15037494897842407
1,27,31,total_gen,0.8596879839897156
1,27,31,metered_load_mw,0.8331130146980286
1,27,31,total_losses,0.27731603384017944
1,27,31,congestion_price_da,0.17765557765960693
1,27,31,congestion_price_rt,0.1804584264755249
1,27,31,marginal_loss_price_da,0.3386726379394531
1,27,31,total_lmp_da,0.5147215127944946
1,27,31,da_as_total_mw_primary_reserve,0.46209651231765747
1,27,31,da_as_total_mw_synchronized_reserve,0.5335133671760559
1,27,31,da_as_total_mw_thirty_minutes_reserve,0.4418601393699646
1,27,32,net_actual_interchange_mw,0.3062984347343445
1,27,32,gross_actual_interchange_mw,0.16107302904129028
1,27,32,total_gen,0.8592290878295898
1,27,32,metered_load_mw,0.8312864899635315
1,27,32,total_losses,0.2813571095466614
1,27,32,congestion_price_da,0.1755988597869873
1,27,32,congestion_price_rt,0.168817400932312
1,27,32,marginal_loss_price_da,0.33536696434020996
1,27,32,total_lmp_da,0.5128190517425537
1,27,32,da_as_total_mw_primary_reserve,0.4686005115509033
1,27,32,da_as_total_mw_synchronized_reserve,0.5321247577667236
1,27,32,da_as_total_mw_thirty_minutes_reserve,0.4445880651473999
1,27,33,net_actual_interchange_mw,0.32510995864868164
1,27,33,gross_actual_interchange_mw,0.16194230318069458
1,27,33,total_gen,0.8624343872070312
1,27,33,metered_load_mw,0.8361097574234009
1,27,33,total_losses,0.2818986177444458
1,27,33,congestion_price_da,0.17193496227264404
1,27,33,congestion_price_rt,0.17710131406784058
1,27,33,marginal_loss_price_da,0.33972811698913574
1,27,33,total_lmp_da,0.5212684273719788
1,27,33,da_as_total_mw_primary_reserve,0.45845532417297363
1,27,33,da_as_total_mw_synchronized_reserve,0.5258389711380005
1,27,33,da_as_total_mw_thirty_minutes_reserve,0.4286509156227112
1,27,34,net_actual_interchange_mw,0.21739453077316284
1,27,34,gross_actual_interchange_mw,0.1801663041114807
1,27,34,total_gen,0.8681484460830688
1,27,34,metered_load_mw,0.839119017124176
1,27,34,total_losses,0.28976088762283325
1,27,34,congestion_price_da,0.15016424655914307
1,27,34,congestion_price_rt,0.14652127027511597
1,27,34,marginal_loss_price_da,0.3337581753730774
1,27,34,total_lmp_da,0.5079194903373718
1,27,34,da_as_total_mw_primary_reserve,0.141191303730011
1,27,34,da_as_total_mw_synchronized_reserve,0.11853915452957153
1,27,34,da_as_total_mw_thirty_minutes_reserve,0.3178231716156006
1,27,35,net_actual_interchange_mw,0.22043561935424805
1,27,35,gross_actual_interchange_mw,0.17820090055465698
1,27,35,total_gen,0.8646643161773682
1,27,35,metered_load_mw,0.8364905118942261
1,27,35,total_losses,0.289553165435791
1,27,35,congestion_price_da,0.14884203672409058
1,27,35,congestion_price_rt,0.1459377408027649
1,27,35,marginal_loss_price_da,0.3326069116592407
1,27,35,total_lmp_da,0.5078136920928955
1,27,35,da_as_total_mw_primary_reserve,0.1323481798171997
1,27,35,da_as_total_mw_synchronized_reserve,0.11579781770706177
1,27,35,da_as_total_mw_thirty_minutes_reserve,0.33604973554611206
1,27,36,net_actual_interchange_mw,0.2194109559059143
1,27,36,gross_actual_interchange_mw,0.17772305011749268
1,27,36,total_gen,0.8641735315322876
1,27,36,metered_load_mw,0.8340333104133606
1,27,36,total_losses,0.28797465562820435
1,27,36,congestion_price_da,0.1548539400100708
1,27,36,congestion_price_rt,0.15209007263183594
1,27,36,marginal_loss_price_da,0.33505141735076904
1,27,36,total_lmp_da,0.5054407119750977
1,27,36,da_as_total_mw_primary_reserve,0.13694065809249878
1,27,36,da_as_total_mw_synchronized_reserve,0.11898714303970337
1,27,36,da_as_total_mw_thirty_minutes_reserve,0.32128041982650757
1,27,37,net_actual_interchange_mw,0.2043277621269226
1,27,37,gross_actual_interchange_mw,0.17110002040863037
1,27,37,total_gen,0.8633666634559631
1,27,37,metered_load_mw,0.8318711519241333
1,27,37,total_losses,0.2896431088447571
1,27,37,congestion_price_da,0.13433659076690674
1,27,37,congestion_price_rt,0.14210492372512817
1,27,37,marginal_loss_price_da,0.32338887453079224
1,27,37,total_lmp_da,0.514291524887085
1,27,37,da_as_total_mw_primary_reserve,0.6683482527732849
1,27,37,da_as_total_mw_synchronized_reserve,0.4345983862876892
1,27,37,da_as_total_mw_thirty_minutes_reserve,0.40490901470184326
1,27,38,net_actual_interchange_mw,0.4044126868247986
1,27,38,gross_actual_interchange_mw,0.18180382251739502
1,27,38,total_gen,0.8628354072570801
1,27,38,metered_load_mw,0.849276065826416
1,27,38,total_losses,0.3445050120353699
1,27,38,congestion_price_da,0.13117963075637817
1,27,38,congestion_price_rt,0.1706230640411377
1,27,38,marginal_loss_price_da,0.6596401929855347
1,27,38,total_lmp_da,0.9458560347557068
1,27,38,da_as_total_mw_primary_reserve,0.23222368955612183
1,27,38,da_as_total_mw_synchronized_reserve,0.16725438833236694
1,27,38,da_as_total_mw_thirty_minutes_reserve,0.5750662088394165
1,27,39,net_actual_interchange_mw,0.28292298316955566
1,27,39,gross_actual_interchange_mw,0.17100751399993896
1,27,39,total_gen,0.852857232093811
1,27,39,metered_load_mw,0.8289026618003845
1,27,39,total_losses,0.3081342577934265
1,27,39,congestion_price_da,0.16442441940307617
1,27,39,congestion_price_rt,0.4028523564338684
1,27,39,marginal_loss_price_da,0.43526673316955566
1,27,39,total_lmp_da,0.5985974073410034
1,27,39,da_as_total_mw_primary_reserve,0.16227465867996216
1,27,39,da_as_total_mw_synchronized_reserve,0.12964892387390137
1,27,39,da_as_total_mw_thirty_minutes_reserve,0.4202651381492615
1,27,40,net_actual_interchange_mw,0.3307766914367676
1,27,40,gross_actual_interchange_mw,0.19414478540420532
1,27,40,total_gen,0.864546537399292
1,27,40,metered_load_mw,0.847140908241272
1,27,40,total_losses,0.41714727878570557
1,27,40,congestion_price_da,0.16599273681640625
1,27,40,congestion_price_rt,0.38084590435028076
1,27,40,marginal_loss_price_da,0.45935773849487305
1,27,40,total_lmp_da,0.5869836807250977
1,27,40,da_as_total_mw_primary_reserve,0.15085363388061523
1,27,40,da_as_total_mw_synchronized_reserve,0.1331917643547058
1,27,40,da_as_total_mw_thirty_minutes_reserve,0.37130916118621826
1,27,41,net_actual_interchange_mw,0.18649542331695557
1,27,41,gross_actual_interchange_mw,0.16778028011322021
1,27,41,total_gen,0.8628275990486145
1,27,41,metered_load_mw,0.8327065706253052
1,27,41,total_losses,0.26780128479003906
1,27,41,congestion_price_da,0.1582202911376953
1,27,41,congestion_price_rt,0.1598721742630005
1,27,41,marginal_loss_price_da,0.3330633044242859
1,27,41,total_lmp_da,0.5100940465927124
1,27,41,da_as_total_mw_primary_reserve,0.13419026136398315
1,27,41,da_as_total_mw_synchronized_reserve,0.08947855234146118
1,27,41,da_as_total_mw_thirty_minutes_reserve,0.30852437019348145
1,27,42,net_actual_interchange_mw,0.35401421785354614
1,27,42,gross_actual_interchange_mw,0.29924577474594116
1,27,42,total_gen,0.8597710132598877
1,27,42,metered_load_mw,0.8317337036132812
1,27,42,total_losses,0.28101152181625366
1,27,42,congestion_price_da,0.17384988069534302
1,27,42,congestion_price_rt,0.15362387895584106
1,27,42,marginal_loss_price_da,0.3335316777229309
1,27,42,total_lmp_da,0.5054134130477905
1,27,42,da_as_total_mw_primary_reserve,0.13768291473388672
1,27,42,da_as_total_mw_synchronized_reserve,0.11634773015975952
1,27,42,da_as_total_mw_thirty_minutes_reserve,0.317854642868042
1,27,43,net_actual_interchange_mw,0.23714333772659302
1,27,43,gross_actual_interchange_mw,0.6462527513504028
1,27,43,total_gen,0.8566544055938721
1,27,43,metered_load_mw,0.8253881335258484
1,27,43,total_losses,0.34304189682006836
1,27,43,congestion_price_da,0.17799913883209229
1,27,43,congestion_price_rt,0.1347622275352478
1,27,43,marginal_loss_price_da,0.29110515117645264
1,27,43,total_lmp_da,0.4889337420463562
1,27,43,da_as_total_mw_primary_reserve,0.12585383653640747
1,27,43,da_as_total_mw_synchronized_reserve,0.11777544021606445
1,27,43,da_as_total_mw_thirty_minutes_reserve,0.3113730549812317
1,28,29,net_actual_interchange_mw,0.2365216612815857
1,28,29,gross_actual_interchange_mw,0.16245567798614502
1,28,29,total_gen,0.8519076704978943
1,28,29,metered_load_mw,0.822352945804596
1,28,29,total_losses,0.24782556295394897
1,28,29,congestion_price_da,0.11727303266525269
1,28,29,congestion_price_rt,0.07135677337646484
1,28,29,marginal_loss_price_da,0.3911338448524475
1,28,29,total_lmp_da,0.7013252973556519
1,28,29,da_as_total_mw_primary_reserve,0.25512397289276123
1,28,29,da_as_total_mw_synchronized_reserve,0.1909705400466919
1,28,29,da_as_total_mw_thirty_minutes_reserve,0.48159438371658325
1,28,30,net_actual_interchange_mw,0.24614334106445312
1,28,30,gross_actual_interchange_mw,0.15979665517807007
1,28,30,total_gen,0.8547704219818115
1,28,30,metered_load_mw,0.8267317414283752
1,28,30,total_losses,0.25416386127471924
1,28,30,congestion_price_da,0.13133609294891357
1,28,30,congestion_price_rt,0.0680357813835144
1,28,30,marginal_loss_price_da,0.43932896852493286
1,28,30,total_lmp_da,0.7571322917938232
