数据,目标,字段,背景规模,Δ
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0027005672454833984
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.01579141616821289
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.06039506196975708
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0017996430397033691
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0029189586639404297
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0017809867858886719
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5178278684616089
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5372867584228516
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.57032710313797
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.38676559925079346
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5396276116371155
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5400377511978149
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.007691860198974609
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.00033295154571533203
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0004076957702636719
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.002411365509033203
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0158270001411438
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.060633957386016846
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0022025704383850098
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00658804178237915
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0009558200836181641
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5323596596717834
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5510616302490234
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.5860167741775513
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.4475630521774292
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.45212531089782715
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.016492009162902832
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.001874685287475586
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0016309022903442383
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0002154707908630371
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0027679800987243652
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.02490544319152832
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.06039851903915405
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00901341438293457
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.009090065956115723
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.009496688842773438
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.4225044846534729
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.424701988697052
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.439056932926178
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.3359079360961914
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.007816433906555176
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00027549266815185547
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.002583324909210205
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.009462058544158936
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.061511456966400146
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0018943548202514648
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0019786953926086426
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.008900284767150879
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.42639434337615967
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.44174784421920776
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.48279184103012085
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0077877044677734375
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.00033295154571533203
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0004076957702636719
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.01253443956375122
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.061616480350494385
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0016207695007324219
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0022284388542175293
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.01072603464126587
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.43293291330337524
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.4582042694091797
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.4948328733444214
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.001013636589050293
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.004825413227081299
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.001179814338684082
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0050792694091796875
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.006675124168395996
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.005453228950500488
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.026693344116210938
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.021869957447052002
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.03007662296295166
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.001175522804260254
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0012135505676269531
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0018551945686340332
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.00038361549377441406
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00027233362197875977
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.00173872709274292
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0011317729949951172
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00023168325424194336
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0008589625358581543
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.0006262660026550293
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.00028514862060546875
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.006009280681610107
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.007787346839904785
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.012231409549713135
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.011899948120117188
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.004685163497924805
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.007874548435211182
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.03935408592224121
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.06106853485107422
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.008269131183624268
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.004832208156585693
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0051043033599853516
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.004745423793792725
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.004980683326721191
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.008346140384674072
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.0013477802276611328
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,-0.004445970058441162
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.358526349067688
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.3712122440338135
RTS-GMLC,机组出力_221_CC_1,负荷预测_区1,2,0.4055481553077698
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,0,0.49302995204925537
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.11248224973678589
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.3146408796310425
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.3341541290283203
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.5960818529129028
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.6108829975128174
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.4929838180541992
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.588205873966217
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.6062139868736267
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.11223548650741577
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.024233102798461914
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.08102911710739136
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.004791915416717529
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.0034162402153015137
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.01178133487701416
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.45069944858551025
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.4766045808792114
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,1,0.5029326677322388
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.1161876916885376
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.1284828782081604
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.03803330659866333
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.037042856216430664
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.07370376586914062
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.1274065375328064
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.1288771629333496
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.10225874185562134
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0018474459648132324
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.014778435230255127
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.015208184719085693
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.005125164985656738
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.010854959487915039
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.009798169136047363
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.13430213928222656
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.11213791370391846
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.10674524307250977
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.25651222467422485
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.2638900876045227
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.26319801807403564
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.3617701530456543
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.3840094208717346
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.4010635018348694
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.05403047800064087
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0011568069458007812
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0043953657150268555
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0014359354972839355
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.020039618015289307
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.04423868656158447
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.004791915416717529
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.00864267349243164
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.014205336570739746
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.3021414875984192
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.3098006844520569
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.33244025707244873
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.44113725423812866
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.46217650175094604
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.43690264225006104
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.4194170832633972
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.4384095072746277
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.12014126777648926
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.005834043025970459
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.027655601501464844
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0424957275390625
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.008181512355804443
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.010606825351715088
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.017980635166168213
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.3338512182235718
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.33740854263305664
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.340018630027771
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5323986411094666
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.41088998317718506
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6057835817337036
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6195839643478394
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.025475621223449707
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,-0.00037664175033569336
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.003791630268096924
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.028733015060424805
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0758218765258789
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.01296091079711914
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.015637755393981934
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.01111525297164917
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5618699789047241
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5707286596298218
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6003722548484802
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.41914594173431396
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6035866141319275
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6034101247787476
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.020708203315734863
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0027480721473693848
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.02832961082458496
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.07667666673660278
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.013811707496643066
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0158463716506958
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.010753989219665527
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5787901878356934
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5861046314239502
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.6153976321220398
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5418192148208618
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.548566997051239
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.06025880575180054
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,-0.0010734200477600098
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0027799606323242188
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.029426634311676025
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.06982076168060303
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.011414527893066406
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.012500882148742676
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.01178133487701416
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5069153904914856
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.493625283241272
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5021629929542542
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.42527151107788086
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0688399076461792
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.024334728717803955
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.07939451932907104
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.007931172847747803
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.012356460094451904
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.017498314380645752
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5339095592498779
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5465417504310608
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5877422094345093
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.08261054754257202
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0025861263275146484
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0270041823387146
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.07813769578933716
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.008915424346923828
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0077547430992126465
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.016273200511932373
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5468329787254333
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.5688418745994568
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.601201593875885
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,1.704692840576172e-05
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.004574298858642578
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0029050707817077637
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0027078986167907715
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0009807348251342773
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.004344940185546875
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.122683584690094
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.11190259456634521
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.12440592050552368
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,0.0
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,-0.0010216236114501953
RTS-GMLC,机组出力_221_CC_1,负荷预测_区2,2,-0.000843346118927002
