field,conf,M0,M1,M2,M3,W1,W2,W3
actual_load__mw__nevp,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13899773359298706,0.18062090873718262,0.21650958061218262,0.21650958061218262,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__solar,dam_renewable_forecast__mw__np15__wind","actual_renewable_generation__mw__zp26__solar,dam_renewable_forecast__mw__np15__wind"
actual_load__mw__nevp,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04942965507507324,0.1794825792312622,0.21118628978729248,0.24162864685058594,actual_load__mw__pace,"actual_load__mw__bpat,rtpd_eim_transfer__mw__export__pge__malin500","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_load__mw__nevp,dam_as_total_procured__mw__ru__as_caiso,0.03851717710494995,0.08668303489685059,0.11201071739196777,0.125329852104187,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__np15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__np15__wind,dam_schedule__mw__load__tac_south,rtpd_eim_transfer__mw__export__bcha__malin500"
actual_load__mw__nevp,dam_as_total_procured__mw__rd__as_caiso,0.019804179668426514,0.15295052528381348,0.17779779434204102,0.18719887733459473,dam_load_forecast__mw__pge_tac,"dam_load_forecast__mw__sce_tac,actual_load__mw__bpat","dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
actual_load__mw__nevp,dam_as_total_procured__mw__sr__as_caiso,0.10002797842025757,0.11978769302368164,0.15459412336349487,0.1607046127319336,dam_renewable_forecast__mw__sp15__wind,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__nevp,dam_as_total_procured__mw__nr__as_caiso,0.14309561252593994,0.19169408082962036,0.20857024192810059,0.21642160415649414,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__export__pge__malin500"
actual_load__mw__azps,actual_load__mw__ca_iso_tac,0.6269538402557373,0.6913008689880371,0.7165091037750244,0.7315083146095276,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest"
actual_load__mw__azps,dam_schedule__mw__generation__caiso_totals,0.6901586055755615,0.7240315675735474,0.745776355266571,0.745776355266571,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__azps,dam_schedule__mw__import__caiso_totals,0.10676240921020508,0.13193291425704956,0.16662007570266724,0.19512319564819336,actual_load__mw__pace,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat","dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat"
actual_load__mw__azps,dam_schedule__mw__export__caiso_totals,0.5025241374969482,0.5350666642189026,0.5387272834777832,0.5387272834777832,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__azps,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.272116482257843,0.33280694484710693,0.3479481339454651,0.3497864007949829,actual_load__mw__bpat,"dam_renewable_forecast__mw__np15__wind,actual_load__mw__bpat","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
actual_load__mw__azps,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17236334085464478,0.26994723081588745,0.28503865003585815,0.28503865003585815,dam_schedule__mw__load__tac_north,"dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__load__tac_north","dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__load__tac_north"
actual_load__mw__azps,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.14044040441513062,0.1812189221382141,0.19181811809539795,0.20122486352920532,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
actual_load__mw__azps,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17692404985427856,0.22648239135742188,0.26087474822998047,0.29386723041534424,actual_load__mw__bpat,"actual_load__mw__bpat,rtpd_eim_transfer__mw__export__pge__malin500","actual_renewable_generation__mw__np15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_load__mw__azps,dam_as_total_procured__mw__ru__as_caiso,0.07327288389205933,0.10790282487869263,0.12552767992019653,0.12552767992019653,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
actual_load__mw__azps,dam_as_total_procured__mw__rd__as_caiso,0.11099547147750854,0.2243407964706421,0.2338855266571045,0.2340623140335083,dam_schedule__mw__load__tac_north,"dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__load__tac_north","actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__zp26__wind,dam_schedule__mw__load__tac_north"
actual_load__mw__azps,dam_as_total_procured__mw__sr__as_caiso,0.0909455418586731,0.11145931482315063,0.1400572657585144,0.14487117528915405,dam_renewable_forecast__mw__sp15__wind,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__azps,dam_as_total_procured__mw__nr__as_caiso,0.14281964302062988,0.19094866514205933,0.20863091945648193,0.21382135152816772,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_renewable_generation__mw__np15__solar,actual_load__mw__ca_iso_tac,0.20920562744140625,0.4248769283294678,0.4248769283294678,0.4248769283294678,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd
actual_renewable_generation__mw__np15__solar,dam_schedule__mw__generation__caiso_totals,0.2453470230102539,0.4893360137939453,0.4954807162284851,0.4954807162284851,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
actual_renewable_generation__mw__np15__solar,dam_schedule__mw__import__caiso_totals,0.2639774680137634,0.34346556663513184,0.34346556663513184,0.34346556663513184,actual_load__mw__pace,actual_load__mw__pace,actual_load__mw__pace
actual_renewable_generation__mw__np15__solar,dam_schedule__mw__export__caiso_totals,0.31027811765670776,0.3763844966888428,0.4049220085144043,0.42964786291122437,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
actual_renewable_generation__mw__np15__solar,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5139870047569275,0.6564509868621826,0.6878881454467773,0.6878881454467773,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind"
actual_renewable_generation__mw__np15__solar,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.37046176195144653,0.4062526822090149,0.43002212047576904,0.43002212047576904,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__np15__solar,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12468212842941284,0.19900012016296387,0.22089117765426636,0.23451608419418335,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__np15__solar,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2717627286911011,0.2826464772224426,0.33365583419799805,0.3364921808242798,rtpd_eim_transfer__mw__export__banc__ranchoseco,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__np15__solar,dam_as_total_procured__mw__ru__as_caiso,0.3040112257003784,0.33569806814193726,0.3605527877807617,0.3671959638595581,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
actual_renewable_generation__mw__np15__solar,dam_as_total_procured__mw__rd__as_caiso,0.6735042333602905,0.7046166062355042,0.7046166062355042,0.7046166062355042,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
actual_renewable_generation__mw__np15__solar,dam_as_total_procured__mw__sr__as_caiso,0.1067584753036499,0.12298715114593506,0.15152698755264282,0.15152698755264282,actual_load__mw__bpat,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
actual_renewable_generation__mw__np15__solar,dam_as_total_procured__mw__nr__as_caiso,0.037322998046875,0.07335597276687622,0.08669233322143555,0.08848875761032104,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum,rtpd_eim_transfer__mw__import__nevp__eldorado230"
actual_renewable_generation__mw__np15__wind,actual_load__mw__ca_iso_tac,0.052025020122528076,0.12743115425109863,0.17178386449813843,0.1889585256576538,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__solar,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat"
actual_renewable_generation__mw__np15__wind,dam_schedule__mw__generation__caiso_totals,0.05295205116271973,0.15985310077667236,0.19559252262115479,0.20372796058654785,actual_load__mw__bpat,"dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat"
actual_renewable_generation__mw__np15__wind,dam_schedule__mw__import__caiso_totals,0.009793400764465332,0.03284519910812378,0.08348548412322998,0.10222756862640381,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_renewable_forecast__mw__zp26__solar,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__sp15__solar,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_north"
actual_renewable_generation__mw__np15__wind,dam_schedule__mw__export__caiso_totals,0.0465124249458313,0.2147044539451599,0.24936068058013916,0.2652548551559448,actual_load__mw__bpat,"actual_renewable_generation__mw__zp26__wind,actual_load__mw__bpat","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat"
actual_renewable_generation__mw__np15__wind,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.014282584190368652,0.03814554214477539,0.06250476837158203,0.06742638349533081,dam_renewable_forecast__mw__sp15__wind,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_renewable_forecast__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
actual_renewable_generation__mw__np15__wind,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0412907600402832,0.07482922077178955,0.08764684200286865,0.11457818746566772,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__nevp,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat"
actual_renewable_generation__mw__np15__wind,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.005905270576477051,0.06286215782165527,0.08557289838790894,0.09542423486709595,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__ca_iso_tac,actual_renewable_generation__mw__np15__solar","actual_renewable_generation__mw__np15__solar,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,rtpd_eim_transfer__mw__import__ladwp__sylmar"
actual_renewable_generation__mw__np15__wind,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.021153688430786133,0.04650437831878662,0.07025325298309326,0.13990455865859985,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__np15__solar,actual_load__mw__bpat","dam_load_forecast__mw__sce_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
actual_renewable_generation__mw__np15__wind,dam_as_total_procured__mw__ru__as_caiso,0.027976274490356445,0.05191892385482788,0.08048588037490845,0.08598387241363525,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr,rtpd_eim_transfer__mw__import__nevp__eldorado230"
actual_renewable_generation__mw__np15__wind,dam_as_total_procured__mw__rd__as_caiso,0.018097877502441406,0.03584575653076172,0.07531261444091797,0.07531261444091797,dam_renewable_forecast__mw__sp15__wind,"dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_ecntr"
actual_renewable_generation__mw__np15__wind,dam_as_total_procured__mw__sr__as_caiso,0.010987401008605957,0.019710659980773926,0.03509688377380371,0.05979478359222412,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat"
actual_renewable_generation__mw__np15__wind,dam_as_total_procured__mw__nr__as_caiso,0.02639627456665039,0.06801676750183105,0.0902789831161499,0.09229826927185059,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__np15__solar,actual_load__mw__bpat","dam_renewable_forecast__mw__np15__solar,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_renewable_generation__mw__sp15__solar,actual_load__mw__ca_iso_tac,0.12139523029327393,0.4111800193786621,0.4183006286621094,0.4183006286621094,dam_schedule__mw__load__tac_south,"dam_renewable_forecast__mw__np15__wind,dam_schedule__mw__load__tac_south","dam_renewable_forecast__mw__np15__wind,dam_schedule__mw__load__tac_south"
actual_renewable_generation__mw__sp15__solar,dam_schedule__mw__generation__caiso_totals,0.14175987243652344,0.406052827835083,0.45733314752578735,0.45733314752578735,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
actual_renewable_generation__mw__sp15__solar,dam_schedule__mw__import__caiso_totals,0.2740136981010437,0.3427203297615051,0.3427203297615051,0.3427203297615051,actual_load__mw__pace,actual_load__mw__pace,actual_load__mw__pace
actual_renewable_generation__mw__sp15__solar,dam_schedule__mw__export__caiso_totals,0.23399251699447632,0.3203803300857544,0.3625214695930481,0.36767178773880005,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_renewable_generation__mw__np15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__np15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
actual_renewable_generation__mw__sp15__solar,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5618762373924255,0.6961989402770996,0.7519519925117493,0.7519519925117493,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind"
actual_renewable_generation__mw__sp15__solar,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4161061644554138,0.449058473110199,0.4644497036933899,0.4644497036933899,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__sp15__solar,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.10055774450302124,0.17929524183273315,0.20889806747436523,0.22760158777236938,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__sp15__solar,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26558876037597656,0.2946341037750244,0.3655473589897156,0.3944029211997986,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_renewable_generation__mw__sp15__solar,dam_as_total_procured__mw__ru__as_caiso,0.3811989426612854,0.39265918731689453,0.39265918731689453,0.39265918731689453,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__sp15__wind
actual_renewable_generation__mw__sp15__solar,dam_as_total_procured__mw__rd__as_caiso,0.730668306350708,0.7545536160469055,0.7545536160469055,0.7545536160469055,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
actual_renewable_generation__mw__sp15__solar,dam_as_total_procured__mw__sr__as_caiso,0.09575247764587402,0.11476999521255493,0.14544975757598877,0.14544975757598877,dam_schedule__mw__load__tac_north,"dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat","dam_load_forecast__mw__sdge_tac,actual_load__mw__bpat"
