reference,cohort,arch,K,conf,n_subsets,mae,bias,spearman
best_struct_audit,triple_all,mlp,50,da_as_total_mw_primary_reserve,9,0.04869558413823446,-0.04869558413823446,0.8499999999999999
best_struct_audit,triple_all,mlp,50,da_as_total_mw_synchronized_reserve,9,0.04899189207288954,-0.04899189207288954,0.8666666666666667
best_struct_audit,triple_all,mlp,50,da_as_total_mw_thirty_minutes_reserve,9,0.12305250432756212,-0.12305250432756212,0.6666666666666667
best_struct_audit,triple_all,mlp,50,gross_actual_interchange_mw,9,0.06870276398128933,-0.06870276398128933,0.5833333333333334
best_struct_audit,triple_all,mlp,50,marginal_loss_price_da,9,0.13399379120932686,-0.13399379120932686,0.8833333333333333
best_struct_audit,triple_all,mlp,50,metered_load_mw,9,0.08101679881413777,-0.08101679881413777,0.9666666666666667
best_struct_audit,triple_all,mlp,50,net_actual_interchange_mw,9,0.16824794477886623,-0.16824794477886623,0.65
best_struct_audit,triple_all,mlp,50,total_gen,9,0.08443772130542332,-0.08443772130542332,0.9666666666666667
best_struct_audit,triple_all,mlp,50,total_lmp_da,9,0.14373670683966744,-0.14373670683966744,0.7999999999999999
best_struct_audit,triple_all,mlp,50,total_losses,9,0.10505113336775038,-0.10505113336775038,0.8499999999999999
best_struct_audit,triple_top,mlp,50,congestion_price_da,6,0.06437539060910542,-0.06437539060910542,0.7142857142857143
best_struct_audit,triple_top,mlp,50,congestion_price_rt,6,0.05741026004155477,-0.05741026004155477,0.3142857142857143
best_struct_audit,triple_top,mlp,50,da_as_total_mw_primary_reserve,6,0.06126452485720316,-0.06126452485720316,0.48571428571428577
best_struct_audit,triple_top,mlp,50,da_as_total_mw_synchronized_reserve,6,0.06423396865526836,-0.06423396865526836,0.5428571428571429
best_struct_audit,triple_top,mlp,50,da_as_total_mw_thirty_minutes_reserve,6,0.13425099849700928,-0.13425099849700928,0.2571428571428572
best_struct_audit,triple_top,mlp,50,gross_actual_interchange_mw,6,0.08552607893943787,-0.08552607893943787,0.3714285714285715
best_struct_audit,triple_top,mlp,50,marginal_loss_price_da,6,0.1817818284034729,-0.1817818284034729,0.942857142857143
best_struct_audit,triple_top,mlp,50,metered_load_mw,6,0.08741907278696696,-0.08741907278696696,0.942857142857143
best_struct_audit,triple_top,mlp,50,net_actual_interchange_mw,6,0.1890253225962321,-0.1890253225962321,0.6
best_struct_audit,triple_top,mlp,50,total_gen,6,0.09356607993443807,-0.09356607993443807,0.8857142857142858
best_struct_audit,triple_top,mlp,50,total_lmp_da,6,0.1951450208822886,-0.1951450208822886,0.942857142857143
best_struct_audit,triple_top,mlp,50,total_losses,6,0.07955881953239441,-0.07955881953239441,0.48571428571428577
best_struct_audit,triple_rand,mlp,50,congestion_price_da,3,0.05845812956492106,-0.05845812956492106,1.0
best_struct_audit,triple_rand,mlp,50,congestion_price_rt,3,0.023338218530019123,-0.023338218530019123,0.5
best_struct_audit,triple_rand,mlp,50,da_as_total_mw_primary_reserve,3,0.02355770270029704,-0.02355770270029704,1.0
best_struct_audit,triple_rand,mlp,50,da_as_total_mw_synchronized_reserve,3,0.018507738908131916,-0.018507738908131916,1.0
best_struct_audit,triple_rand,mlp,50,da_as_total_mw_thirty_minutes_reserve,3,0.1006555159886678,-0.1006555159886678,1.0
best_struct_audit,triple_rand,mlp,50,gross_actual_interchange_mw,3,0.03505613406499227,-0.03505613406499227,1.0
best_struct_audit,triple_rand,mlp,50,marginal_loss_price_da,3,0.03841771682103475,-0.03841771682103475,1.0
best_struct_audit,triple_rand,mlp,50,metered_load_mw,3,0.06821225086847942,-0.06821225086847942,1.0
best_struct_audit,triple_rand,mlp,50,net_actual_interchange_mw,3,0.12669318914413452,-0.12669318914413452,0.5
best_struct_audit,triple_rand,mlp,50,total_gen,3,0.0661810040473938,-0.0661810040473938,1.0
best_struct_audit,triple_rand,mlp,50,total_lmp_da,3,0.04092007875442505,-0.04092007875442505,1.0
best_struct_audit,triple_rand,mlp,50,total_losses,3,0.1560357610384623,-0.1560357610384623,1.0
best_struct_audit,wide_all,mlp,200,congestion_price_da,50,0.08837736248970032,-0.08830489993095397,0.9609086151031553
best_struct_audit,wide_all,mlp,200,congestion_price_rt,50,0.035707114934921264,-0.029019776582717895,0.9241296518607441
best_struct_audit,wide_all,mlp,200,da_as_total_mw_primary_reserve,50,0.023906384706497193,-0.023906384706497193,0.9612004801920767
best_struct_audit,wide_all,mlp,200,da_as_total_mw_synchronized_reserve,50,0.03239949822425842,-0.03181759476661682,0.969939975990396
best_struct_audit,wide_all,mlp,200,da_as_total_mw_thirty_minutes_reserve,50,0.028565317392349243,-0.028565317392349243,0.9874189675870347
best_struct_audit,wide_all,mlp,200,gross_actual_interchange_mw,50,0.040622096061706546,-0.04050926923751831,0.9907560808637451
best_struct_audit,wide_all,mlp,200,marginal_loss_price_da,50,0.035417144298553464,-0.034236693382263185,0.9829767824389714
best_struct_audit,wide_all,mlp,200,metered_load_mw,50,0.013834853172302247,-0.013834853172302247,0.916062424969988
best_struct_audit,wide_all,mlp,200,net_actual_interchange_mw,50,0.05275723695755005,-0.052689368724823,0.9824249699879951
best_struct_audit,wide_all,mlp,200,total_gen,50,0.014425588846206665,-0.014425588846206665,0.924609843937575
best_struct_audit,wide_all,mlp,200,total_lmp_da,50,0.02217121362686157,-0.02192927598953247,0.9573589435774309
best_struct_audit,wide_all,mlp,200,total_losses,50,0.031268845796585086,-0.031197282075881957,0.9757022809123649
best_struct_audit,pair,mlp,200,congestion_price_da,9,0.010442793369293213,-0.010403732458750406,0.9790880682441959
best_struct_audit,pair,mlp,200,congestion_price_rt,9,0.009512861569722494,-0.009149816301133897,0.9288784237188525
best_struct_audit,pair,mlp,200,da_as_total_mw_primary_reserve,9,0.017938872178395588,-0.017938872178395588,0.9958246164193105
best_struct_audit,pair,mlp,200,da_as_total_mw_synchronized_reserve,9,0.0163371827867296,-0.015793005625406902,0.9958246164193105
best_struct_audit,pair,mlp,200,da_as_total_mw_thirty_minutes_reserve,9,0.027891688876681857,-0.02785858843061659,0.9958246164193105
best_struct_audit,pair,mlp,200,gross_actual_interchange_mw,9,0.015872498353322346,-0.015872498353322346,0.9456149718939671
best_struct_audit,pair,mlp,200,marginal_loss_price_da,9,0.03456622362136841,-0.03456622362136841,0.9958246164193105
best_struct_audit,pair,mlp,200,metered_load_mw,9,0.03146680858400133,-0.03146680858400133,0.9790880682441959
best_struct_audit,pair,mlp,200,net_actual_interchange_mw,9,0.033400383260515004,-0.033400383260515004,0.9623515200690814
best_struct_audit,pair,mlp,200,total_gen,9,0.03423215945561727,-0.03423215945561727,0.9623515200690814
best_struct_audit,pair,mlp,200,total_lmp_da,9,0.034069597721099854,-0.034069597721099854,0.9958246164193105
best_struct_audit,pair,mlp,200,total_losses,9,0.025285058551364474,-0.025285058551364474,0.9958246164193105
best_struct_audit,triple_all,mlp,200,congestion_price_da,9,0.0488874978489346,-0.0488874978489346,0.9500000000000001
best_struct_audit,triple_all,mlp,200,congestion_price_rt,9,0.025750464863247342,-0.025750464863247342,0.8499999999999999
best_struct_audit,triple_all,mlp,200,da_as_total_mw_primary_reserve,9,0.026973711119757757,-0.026973711119757757,0.9500000000000001
best_struct_audit,triple_all,mlp,200,da_as_total_mw_synchronized_reserve,9,0.028781851132710774,-0.028781851132710774,0.9833333333333333
best_struct_audit,triple_all,mlp,200,da_as_total_mw_thirty_minutes_reserve,9,0.059862527582380504,-0.059862527582380504,0.9
best_struct_audit,triple_all,mlp,200,gross_actual_interchange_mw,9,0.04770019981596205,-0.04770019981596205,0.7333333333333334
best_struct_audit,triple_all,mlp,200,marginal_loss_price_da,9,0.08003019624286228,-0.08003019624286228,0.9333333333333332
best_struct_audit,triple_all,mlp,200,metered_load_mw,9,0.04160263803270128,-0.04160263803270128,0.9833333333333333
best_struct_audit,triple_all,mlp,200,net_actual_interchange_mw,9,0.068551414542728,-0.068551414542728,0.7333333333333334
best_struct_audit,triple_all,mlp,200,total_gen,9,0.04198896222644382,-0.04198896222644382,0.9333333333333332
best_struct_audit,triple_all,mlp,200,total_lmp_da,9,0.08066047562493218,-0.08066047562493218,0.8666666666666667
best_struct_audit,triple_all,mlp,200,total_losses,9,0.06876339515050252,-0.06876339515050252,0.9
best_struct_audit,triple_top,mlp,200,congestion_price_da,6,0.0436268945535024,-0.0436268945535024,0.8285714285714287
best_struct_audit,triple_top,mlp,200,congestion_price_rt,6,0.03003460168838501,-0.03003460168838501,0.48571428571428577
best_struct_audit,triple_top,mlp,200,da_as_total_mw_primary_reserve,6,0.03210421403249105,-0.03210421403249105,0.8285714285714287
best_struct_audit,triple_top,mlp,200,da_as_total_mw_synchronized_reserve,6,0.03909755746523539,-0.03909755746523539,0.942857142857143
best_struct_audit,triple_top,mlp,200,da_as_total_mw_thirty_minutes_reserve,6,0.056262304385503135,-0.056262304385503135,0.7714285714285715
best_struct_audit,triple_top,mlp,200,gross_actual_interchange_mw,6,0.06166235605875651,-0.06166235605875651,0.6
best_struct_audit,triple_top,mlp,200,marginal_loss_price_da,6,0.104868084192276,-0.104868084192276,0.942857142857143
best_struct_audit,triple_top,mlp,200,metered_load_mw,6,0.03707149624824524,-0.03707149624824524,0.942857142857143
best_struct_audit,triple_top,mlp,200,net_actual_interchange_mw,6,0.0610405703385671,-0.0610405703385671,0.8857142857142858
best_struct_audit,triple_top,mlp,200,total_gen,6,0.03897175192832947,-0.03897175192832947,0.7714285714285715
best_struct_audit,triple_top,mlp,200,total_lmp_da,6,0.10728434721628825,-0.10728434721628825,0.8857142857142858
best_struct_audit,triple_top,mlp,200,total_losses,6,0.043153315782547,-0.043153315782547,0.6571428571428573
best_struct_audit,triple_rand,mlp,200,congestion_price_da,3,0.05940870443979899,-0.05940870443979899,1.0
best_struct_audit,triple_rand,mlp,200,congestion_price_rt,3,0.017182191212972004,-0.017182191212972004,1.0
best_struct_audit,triple_rand,mlp,200,da_as_total_mw_primary_reserve,3,0.01671270529429118,-0.01671270529429118,1.0
best_struct_audit,triple_rand,mlp,200,da_as_total_mw_synchronized_reserve,3,0.00815043846766154,-0.00815043846766154,1.0
best_struct_audit,triple_rand,mlp,200,da_as_total_mw_thirty_minutes_reserve,3,0.06706297397613525,-0.06706297397613525,1.0
best_struct_audit,triple_rand,mlp,200,gross_actual_interchange_mw,3,0.019775887330373127,-0.019775887330373127,1.0
best_struct_audit,triple_rand,mlp,200,marginal_loss_price_da,3,0.030354420344034832,-0.030354420344034832,1.0
best_struct_audit,triple_rand,mlp,200,metered_load_mw,3,0.050664921601613365,-0.050664921601613365,1.0
best_struct_audit,triple_rand,mlp,200,net_actual_interchange_mw,3,0.0835731029510498,-0.0835731029510498,0.5
best_struct_audit,triple_rand,mlp,200,total_gen,3,0.048023382822672524,-0.048023382822672524,1.0
best_struct_audit,triple_rand,mlp,200,total_lmp_da,3,0.02741273244222005,-0.02741273244222005,1.0
best_struct_audit,triple_rand,mlp,200,total_losses,3,0.11998355388641357,-0.11998355388641357,1.0
