i,j,k,conf,v_triple_k25,syn3_k25_mixed,syn3_k25_consistent
10,19,30,net_actual_interchange_mw,0.2771617174148559,0.077640950679779,0.03187018632888791
10,19,30,gross_actual_interchange_mw,0.1978768110275268,0.021820068359375,0.01236569881439209
10,19,30,total_gen,0.9744614362716676,0.01423698663711559,-0.0020810365676879883
10,19,30,metered_load_mw,0.9854543805122375,0.012841343879699707,-0.0028617382049560547
10,19,30,total_losses,0.5782350897789001,0.04980337619781494,0.0072931647300720215
10,19,30,congestion_price_da,0.168637990951538,0.021093845367431613,0.010089397430419894
10,19,30,congestion_price_rt,0.1097984910011291,0.018931329250335693,0.0036445856094359935
10,19,30,marginal_loss_price_da,0.5633227825164795,0.0841110348701477,0.051066577434539795
10,19,30,total_lmp_da,0.836355984210968,0.04976797103881836,0.021918058395385742
10,19,30,da_as_total_mw_primary_reserve,0.2141627073287964,0.06250381469726568,0.06639939546585089
10,19,30,da_as_total_mw_synchronized_reserve,0.1866304278373718,0.053211152553558405,0.040175259113311795
10,19,30,da_as_total_mw_thirty_minutes_reserve,0.4889638423919678,0.08954459428787237,0.06929558515548706
11,26,32,net_actual_interchange_mw,0.2419366836547851,0.008395135402679388,0.019066452980041504
11,26,32,gross_actual_interchange_mw,0.1694309711456298,0.03299611806869501,0.018450677394866888
11,26,32,total_gen,0.3184738755226135,0.04144209623336792,0.024173736572265625
11,26,32,metered_load_mw,0.2854735851287842,0.04354614019393929,0.019789457321166992
11,26,32,total_losses,0.2188664674758911,0.09881031513214111,0.06381922960281372
11,26,32,congestion_price_da,0.09229576587677,0.022360384464263902,0.01891034841537481
11,26,32,congestion_price_rt,0.0378044247627258,0.0297519564628601,0.0139612555503845
11,26,32,marginal_loss_price_da,0.1025487184524536,0.0400113463401795,0.0413653254508973
11,26,32,total_lmp_da,0.1665164828300476,0.04766535758972171,0.01789695024490362
11,26,32,da_as_total_mw_primary_reserve,0.4637712836265564,0.004503190517425593,0.01171797513961792
11,26,32,da_as_total_mw_synchronized_reserve,0.5467483997344971,0.011682569980621338,0.005368232727050781
11,26,32,da_as_total_mw_thirty_minutes_reserve,0.2437600493431091,0.051320075988769503,0.052607953548431396
4,17,40,net_actual_interchange_mw,0.3058064579963684,0.025177717208862305,-0.011567711830139105
4,17,40,gross_actual_interchange_mw,0.3019143342971802,0.06252580881118777,0.05655342340469369
4,17,40,total_gen,0.6994624733924866,0.09822791814804077,0.03202927112579346
4,17,40,metered_load_mw,0.7093187570571899,0.10424894094467163,0.03647422790527344
4,17,40,total_losses,0.6587196588516235,0.03166675567626953,0.016199469566345215
4,17,40,congestion_price_da,0.1950100660324096,0.0047424435615539,0.022007822990417425
4,17,40,congestion_price_rt,0.4340658187866211,0.0350679755210877,0.03484642505645752
4,17,40,marginal_loss_price_da,0.5158848762512207,0.03461217880249029,0.009404540061950684
4,17,40,total_lmp_da,0.566448986530304,0.07052326202392578,0.01049792766571045
4,17,40,da_as_total_mw_primary_reserve,0.2220270037651062,0.004530191421508789,-0.001819074153900091
4,17,40,da_as_total_mw_synchronized_reserve,0.086540937423706,0.026136755943298298,-0.00024199485778809982
4,17,40,da_as_total_mw_thirty_minutes_reserve,0.4909284710884094,0.03874707221984863,0.0001208186149597168
11,14,42,net_actual_interchange_mw,0.3027984499931335,0.032183110713958685,0.0332228541374206
11,14,42,gross_actual_interchange_mw,0.3019208312034607,0.0347429513931275,0.02408778667449951
11,14,42,total_gen,0.8801192045211792,0.018035471439361572,0.005743145942687988
11,14,42,metered_load_mw,0.8771669864654541,0.02219712734222412,0.006794452667236328
11,14,42,total_losses,0.382987380027771,0.09965640306472778,0.050718426704406794
11,14,42,congestion_price_da,0.1456454396247863,0.03788846731185909,0.0071309804916381
11,14,42,congestion_price_rt,0.0896856784820556,0.012399137020111098,0.006850183010101291
11,14,42,marginal_loss_price_da,0.3170206546783447,0.07714909315109253,0.009407460689544733
11,14,42,total_lmp_da,0.4895578622817993,0.08199834823608404,0.020404517650604304
11,14,42,da_as_total_mw_primary_reserve,0.0866816043853759,0.014347255229949896,0.009729564189910889
11,14,42,da_as_total_mw_synchronized_reserve,0.1312260031700134,0.031929850578308105,0.021066248416900704
11,14,42,da_as_total_mw_thirty_minutes_reserve,0.2793086171150207,0.0711179971694946,0.0286188125610351
2,7,42,net_actual_interchange_mw,0.3264291882514953,0.038662850856781006,0.03217035531997681
2,7,42,gross_actual_interchange_mw,0.3073726892471313,0.017797708511352484,0.0027856826782226007
2,7,42,total_gen,0.4251809120178222,0.11104732751846313,0.08456027507781982
2,7,42,metered_load_mw,0.3945741057395935,0.10281109809875488,0.0792770385742188
2,7,42,total_losses,0.169289231300354,0.0771346688270569,0.0478034019470215
2,7,42,congestion_price_da,0.1062474250793457,0.020104169845581096,0.007678449153900202
2,7,42,congestion_price_rt,0.0665048360824585,0.016914844512939495,0.005507051944732694
2,7,42,marginal_loss_price_da,0.1556783318519592,0.02812767028808591,0.008550703525543213
2,7,42,total_lmp_da,0.307991087436676,0.06006354093551641,0.024508237838745117
2,7,42,da_as_total_mw_primary_reserve,0.1183653473854065,0.03262829780578619,0.026047110557556194
2,7,42,da_as_total_mw_synchronized_reserve,0.1248910427093505,0.017394065856933608,0.013346493244171101
2,7,42,da_as_total_mw_thirty_minutes_reserve,0.2024887800216674,0.06291455030441279,0.02532958984375
3,39,42,net_actual_interchange_mw,0.322670578956604,0.034731984138488825,0.017222046852111816
3,39,42,gross_actual_interchange_mw,0.2865753173828125,0.027818500995635986,0.007414042949676514
3,39,42,total_gen,0.4031100273132324,0.08841019868850714,0.06009620428085333
3,39,42,metered_load_mw,0.4378612041473388,0.08533990383148193,0.05478078126907343
3,39,42,total_losses,0.2518914937973022,0.053142428398132296,0.028566539287567083
3,39,42,congestion_price_da,0.144841730594635,0.026627123355865506,0.024137675762176514
3,39,42,congestion_price_rt,0.4684993028640747,0.03692770004272461,-0.008353650569915771
3,39,42,marginal_loss_price_da,0.4652185440063476,0.07399308681488032,0.017967879772186224
3,39,42,total_lmp_da,0.6047731637954712,0.08593404293060303,0.01850759983062744
3,39,42,da_as_total_mw_primary_reserve,0.0659769177436828,0.02099233865737911,0.006899714469909703
3,39,42,da_as_total_mw_synchronized_reserve,0.0608463287353515,0.019439637660980197,0.014567553997039802
3,39,42,da_as_total_mw_thirty_minutes_reserve,0.3235931992530823,0.0368003249168396,0.032885849475860596
11,20,38,net_actual_interchange_mw,0.3739545345306396,0.08779913187026972,0.05737590789794922
11,20,38,gross_actual_interchange_mw,0.1909756064414978,0.02802044153213501,0.020708143711090116
11,20,38,total_gen,0.968194842338562,0.006270349025726429,0.0010629892349244274
11,20,38,metered_load_mw,0.9761365652084352,0.004855215549469216,-0.003099799156188854
11,20,38,total_losses,0.5992259979248047,0.06647753715515137,0.058832406997680664
11,20,38,congestion_price_da,0.1965293884277343,0.025467216968536294,0.011981964111328097
11,20,38,congestion_price_rt,0.1761302947998047,0.015098214149475098,0.006644248962402399
11,20,38,marginal_loss_price_da,0.7013425827026367,0.036072731018066406,0.033232927322387695
11,20,38,total_lmp_da,0.9803542494773864,0.02539294958114613,0.0005614161491391823
11,20,38,da_as_total_mw_primary_reserve,0.2674538493156433,0.0696707367897034,0.042894184589386014
11,20,38,da_as_total_mw_synchronized_reserve,0.1938990950584411,0.0756934881210327,0.05458760261535642
11,20,38,da_as_total_mw_thirty_minutes_reserve,0.6343191862106323,0.11744195222854614,0.0845268964767456
7,10,30,net_actual_interchange_mw,0.2679833769798279,0.06846261024475098,0.02269184589385989
7,10,30,gross_actual_interchange_mw,0.2230385541915893,0.0219343900680542,0.011739253997802707
7,10,30,total_gen,0.6690329313278198,0.13995623588562012,0.09527528285980225
7,10,30,metered_load_mw,0.6653015613555908,0.12931907176971436,0.09209120273590088
7,10,30,total_losses,0.5103200674057007,0.04620128870010376,0.02826452255249029
7,10,30,congestion_price_da,0.1445602774620056,0.023578643798828194,0.01098018884658819
7,10,30,congestion_price_rt,0.0863920450210571,0.019191205501556396,-0.003683924674987793
7,10,30,marginal_loss_price_da,0.505771815776825,0.05786508321762085,0.009060025215148926
7,10,30,total_lmp_da,0.7915557026863098,0.041017234325408936,0.007301449775695801
7,10,30,da_as_total_mw_primary_reserve,0.1719264984130859,0.046759366989135714,0.02525150775909421
7,10,30,da_as_total_mw_synchronized_reserve,0.1626681685447693,0.05646008253097538,0.022175908088684082
7,10,30,da_as_total_mw_thirty_minutes_reserve,0.4307844638824463,0.036414504051208496,0.011116206645965576
9,27,31,net_actual_interchange_mw,0.2272379994392395,0.016041934490203913,0.013047039508819608
9,27,31,gross_actual_interchange_mw,0.0504112243652343,0.0247105956077575,0.005471408367156996
9,27,31,total_gen,0.2506193518638611,0.047153770923614585,0.03206741809844979
9,27,31,metered_load_mw,0.2288169860839843,0.04645168781280509,0.028651237487792885
9,27,31,total_losses,0.2441455721855163,0.08902871608734131,0.07483375072479251
9,27,31,congestion_price_da,0.1330993771553039,0.011095404624939006,0.004964590072631808
9,27,31,congestion_price_rt,0.1748775839805603,0.020561218261718806,0.008347332477569608
9,27,31,marginal_loss_price_da,0.2337453365325927,0.04943656921386719,0.01665341854095459
9,27,31,total_lmp_da,0.2947627305984497,0.0640979409217835,0.005746662616729792
9,27,31,da_as_total_mw_primary_reserve,0.4581310153007507,0.015113830566406194,0.0026938319206237793
9,27,31,da_as_total_mw_synchronized_reserve,0.5413970947265625,0.009219467639923096,0.0021278858184814453
9,27,31,da_as_total_mw_thirty_minutes_reserve,0.2125771641731262,0.047364652156829806,0.030328214168548584
11,17,38,net_actual_interchange_mw,0.2149650454521179,0.0385888814926148,0.004095256328582791
11,17,38,gross_actual_interchange_mw,0.2018814086914062,0.011386513710022,0.005417466163635198
11,17,38,total_gen,0.5411994457244873,0.08258563280105591,0.06063151359558111
11,17,38,metered_load_mw,0.5885908007621765,0.08757561445236206,0.05924487113952637
11,17,38,total_losses,0.3177313804626465,0.07276934385299688,0.05221003293991089
11,17,38,congestion_price_da,0.1726441979408264,0.08007389307022099,0.057376265525817885
11,17,38,congestion_price_rt,0.180163025856018,0.01913094520568842,0.010676980018615723
11,17,38,marginal_loss_price_da,0.668337881565094,0.003928244113922119,0.0002282261848449707
11,17,38,total_lmp_da,0.9782102108001708,0.013321638107299583,-0.001369476318359597
11,17,38,da_as_total_mw_primary_reserve,0.1518087983131408,0.05163323879241942,0.024668574333190918
11,17,38,da_as_total_mw_synchronized_reserve,0.1504983305931091,0.0356481671333313,0.011186838150024414
11,17,38,da_as_total_mw_thirty_minutes_reserve,0.4585883021354675,0.053111433982849066,0.016431331634521484
20,28,29,net_actual_interchange_mw,0.1613577008247375,0.04551792144775389,0.03508520126342771
20,28,29,gross_actual_interchange_mw,0.1473169326782226,0.007864534854888888,0.003987610340118408
20,28,29,total_gen,0.9632664918899536,0.007106125354766846,-0.0011014342308043323
20,28,29,metered_load_mw,0.9734469652175904,0.009623348712921254,-0.004293859004974365
20,28,29,total_losses,0.451503574848175,0.027213811874389593,0.015632629394531194
20,28,29,congestion_price_da,0.1589164733886718,0.006859719753265298,0.0001210570335387906
20,28,29,congestion_price_rt,0.1074814200401306,0.019000113010406508,0.0035459399223328053
20,28,29,marginal_loss_price_da,0.4795688986778259,0.021477639675140436,0.011200129985809326
20,28,29,total_lmp_da,0.7734336853027344,0.016011357307434082,0.0040909647941589355
20,28,29,da_as_total_mw_primary_reserve,0.2362366318702697,0.05900853872299189,0.04644632339477539
20,28,29,da_as_total_mw_synchronized_reserve,0.1780182123184204,0.05644655227661141,0.04887312650680542
20,28,29,da_as_total_mw_thirty_minutes_reserve,0.4615844488143921,0.0796340703964234,0.06245887279510498
1,7,42,net_actual_interchange_mw,0.3592556118965149,0.07148927450180059,0.0649967789649964
1,7,42,gross_actual_interchange_mw,0.3626931309700012,0.07311815023422241,0.05744451284408569
1,7,42,total_gen,0.886475682258606,0.009387731552124023,0.005408167839050293
1,7,42,metered_load_mw,0.8557134866714478,0.010373592376708984,0.0028796792030334473
1,7,42,total_losses,0.3299052119255066,0.042742133140563965,0.027969181537628174
1,7,42,congestion_price_da,0.1452255249023437,0.0098227858543396,0.006210863590240506
1,7,42,congestion_price_rt,0.0863627791404724,0.0239800214767456,0.011831820011138902
1,7,42,marginal_loss_price_da,0.2695185542106628,0.06303244829177859,0.018903732299804688
1,7,42,total_lmp_da,0.4745130538940429,0.073620855808258,0.0192421674728393
1,7,42,da_as_total_mw_primary_reserve,0.1515288949012756,0.027041912078857408,0.023063659667968806
1,7,42,da_as_total_mw_synchronized_reserve,0.1289706230163574,0.017949223518371596,0.009751975536346491
1,7,42,da_as_total_mw_thirty_minutes_reserve,0.3315125703811645,0.06410747766494751,0.012338757514953613
4,16,27,net_actual_interchange_mw,0.2924725413322449,0.05229341983795166,0.030910730361938477
4,16,27,gross_actual_interchange_mw,0.189106285572052,0.03513461351394659,0.020923078060150202
4,16,27,total_gen,0.7264209389686584,0.04274207353591919,0.01848083734512329
4,16,27,metered_load_mw,0.6910678148269653,0.04325956106185913,0.023238539695739746
4,16,27,total_losses,0.5099871158599854,0.05183702707290655,0.027133464813232477
4,16,27,congestion_price_da,0.1538729667663574,0.03259974718093869,0.01173865795135498
4,16,27,congestion_price_rt,0.1732233762741089,0.02817320823669439,0.00563657283782959
4,16,27,marginal_loss_price_da,0.4006115794181824,0.12948471307754517,0.08693158626556396
4,16,27,total_lmp_da,0.4403210878372192,0.08013260364532471,0.0321322083473205
4,16,27,da_as_total_mw_primary_reserve,0.2285671234130859,0.010985076427459717,0.002048313617706299
4,16,27,da_as_total_mw_synchronized_reserve,0.1491258144378662,0.03435218334198001,-0.001388847827911377
4,16,27,da_as_total_mw_thirty_minutes_reserve,0.4440628886222839,0.08315730094909668,0.035993099212646484
6,13,31,net_actual_interchange_mw,0.326026439666748,0.029498040676116888,0.026778876781463568
6,13,31,gross_actual_interchange_mw,0.0984115004539489,0.0401347279548645,0.01770228147506711
6,13,31,total_gen,0.3566359877586365,0.08537518978118896,0.06485295295715338
6,13,31,metered_load_mw,0.3360640406608581,0.08322912454605103,0.06119495630264282
6,13,31,total_losses,0.2171844840049743,0.044960081577301,0.018929898738861112
6,13,31,congestion_price_da,0.100107729434967,0.035258293151855497,0.0346329212188721
6,13,31,congestion_price_rt,0.0918211340904235,0.005963265895843506,0.008054673671722398
6,13,31,marginal_loss_price_da,0.0985251069068908,0.039752185344695996,0.032314956188201904
6,13,31,total_lmp_da,0.1315279006958007,0.033034324645996094,0.013966321945190402
6,13,31,da_as_total_mw_primary_reserve,0.4904231429100036,0.015591084957122803,0.004406452178955023
6,13,31,da_as_total_mw_synchronized_reserve,0.5366232395172119,0.0066721439361572266,0.0009877681732177734
6,13,31,da_as_total_mw_thirty_minutes_reserve,0.3312857151031494,0.04168099164962774,0.0309637188911438
1,22,40,net_actual_interchange_mw,0.3696770071983337,0.04923462867736811,0.026615321636199896
1,22,40,gross_actual_interchange_mw,0.1919503211975097,0.0010905265808105191,-0.0024893879890441895
1,22,40,total_gen,0.8796499967575073,0.014928340911865234,0.00026148557662963867
1,22,40,metered_load_mw,0.8655971884727478,0.014989316463470459,0.0002796053886413574
1,22,40,total_losses,0.4702078700065613,0.05464202165603638,0.003815352916717585
1,22,40,congestion_price_da,0.1640876531600952,-0.010373294353485107,-0.0013027787208557129
1,22,40,congestion_price_rt,0.3826548457145691,0.011589109897613581,0.003291308879852295
1,22,40,marginal_loss_price_da,0.519926905632019,0.043546974658966064,0.006414055824279785
1,22,40,total_lmp_da,0.6713161468505859,0.07056891918182373,0.004681706428527832
1,22,40,da_as_total_mw_primary_reserve,0.2028632164001464,0.05280166864395139,0.030086576938629095
1,22,40,da_as_total_mw_synchronized_reserve,0.1555858850479126,0.0251346826553345,0.014011383056640708
1,22,40,da_as_total_mw_thirty_minutes_reserve,0.4728014469146728,0.1097912192344665,0.06110048294067377
0,26,42,net_actual_interchange_mw,0.433881938457489,0.08263176679611212,0.08064627647399902
