i,j,conf,synergy,synergy_full,v_pair,v_i,v_j
16,35,dam_as_total_procured__mw__nr__as_caiso,0.0439376235008239,0.037770688533783,0.0925319790840148,0.0165913105010986,0.0485943555831909
16,35,dam_as_total_procured__mw__rd__as_caiso,-0.0015546679496764026,-0.001951456069946289,0.9775332808494568,0.0076594948768615,0.9790879487991332
16,35,dam_as_total_procured__mw__ru__as_caiso,0.0170792937278747,0.016020417213439886,0.4257370233535766,0.0133395195007324,0.4086577296257019
16,35,dam_as_total_procured__mw__sr__as_caiso,0.006385028362274198,0.004834830760955797,0.0570060610771179,0.0,0.0506210327148437
16,35,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007758021354675293,0.003769397735595703,0.3928043842315674,0.0,0.3850463628768921
16,35,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.06407791376113892,0.05497592687606817,0.4740442633628845,0.0223320126533508,0.4099663496017456
16,35,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.055147111415862995,0.042822778224945096,0.1190547943115234,0.0158873796463012,0.0639076828956604
16,35,dam_schedule__mw__export__caiso_totals,0.06318855285644528,0.047203838825225886,0.2642494440078735,0.0202178359031677,0.2010608911514282
16,35,dam_schedule__mw__generation__caiso_totals,0.0287583470344544,0.02034199237823492,0.2998172640800476,0.0077282190322875,0.2710589170455932
16,35,dam_schedule__mw__import__caiso_totals,0.02831745147705078,0.023928344249725286,0.2594310641288757,0.0101839900016784,0.2311136126518249
16,35,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010052740573883084,0.0035679936408996027,0.23488849401474,0.0,0.2248357534408569
16,36,actual_load__mw__ca_iso_tac,0.026626110076904297,0.02925819158554077,0.4247010350227356,0.0012176632881164,0.3980749249458313
16,36,dam_as_total_procured__mw__nr__as_caiso,0.01034015417098999,0.01227337121963501,0.474031925201416,0.0165913105010986,0.463691771030426
16,36,dam_as_total_procured__mw__rd__as_caiso,0.028489351272583,0.0328753590583801,0.0902873277664184,0.0076594948768615,0.0617979764938354
16,36,dam_as_total_procured__mw__ru__as_caiso,0.024240553379058796,0.026786208152771003,0.0375800728797912,0.0133395195007324,0.0083862543106079
16,36,dam_as_total_procured__mw__sr__as_caiso,0.00998705625534052,0.015460014343261691,0.1603951454162597,0.0,0.1504080891609192
16,36,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009994685649871798,0.015105545520782498,0.04468435049057,0.0,0.0346896648406982
16,36,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.042249262332916204,0.0395812392234802,0.1212769150733947,0.0223320126533508,0.0790276527404785
16,36,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0276619791984558,0.0220167636871337,0.0534595847129821,0.0158873796463012,0.0257976055145263
16,36,dam_schedule__mw__export__caiso_totals,0.018115878105163574,0.018933236598968506,0.2089871764183044,0.0202178359031677,0.1908712983131408
16,36,dam_schedule__mw__generation__caiso_totals,0.029116749763488714,0.037107110023498535,0.3179060816764831,0.0077282190322875,0.2887893319129944
16,36,dam_schedule__mw__import__caiso_totals,0.016522824764251695,0.0161057710647583,0.1111320257186889,0.0101839900016784,0.0946092009544372
16,36,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009833931922912601,0.0078354477882385,0.0188884735107421,0.0,0.0090545415878295
16,37,actual_load__mw__ca_iso_tac,0.026266515254974365,0.02975648641586298,0.4257064461708069,0.0012176632881164,0.3994399309158325
16,37,dam_as_total_procured__mw__nr__as_caiso,0.009607076644897405,0.012737452983856201,0.4736849665641784,0.0165913105010986,0.464077889919281
16,37,dam_as_total_procured__mw__rd__as_caiso,0.025285840034484905,0.0302919149398804,0.0893591046333313,0.0076594948768615,0.0640732645988464
16,37,dam_as_total_procured__mw__ru__as_caiso,0.0240629911422729,0.026505827903747503,0.0374025106430053,0.0133395195007324,0.010637879371643
16,37,dam_as_total_procured__mw__sr__as_caiso,0.012889862060546903,0.01573079824447632,0.1607110500335693,0.0,0.1478211879730224
16,37,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009039521217346198,0.014661312103271498,0.0442954897880554,0.0,0.0352559685707092
16,37,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.040078639984130804,0.037777602672576904,0.1206557154655456,0.0223320126533508,0.0805770754814148
16,37,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.029082179069519102,0.0223793983459473,0.0533785820007324,0.0158873796463012,0.0242964029312133
16,37,dam_schedule__mw__export__caiso_totals,0.018243968486785916,0.019593179225921603,0.2096843123435974,0.0202178359031677,0.1914403438568115
16,37,dam_schedule__mw__generation__caiso_totals,0.02562451362609869,0.035774171352386475,0.3191266655921936,0.0077282190322875,0.2935021519660949
16,37,dam_schedule__mw__import__caiso_totals,0.016589343547821003,0.015886068344116197,0.1107416152954101,0.0101839900016784,0.0941522717475891
16,37,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0081406831741333,0.006425678730011002,0.0182303190231323,0.0,0.010089635848999
16,38,actual_load__mw__ca_iso_tac,0.02506548166275021,0.027928471565246492,0.0651776790618896,0.0012176632881164,0.0401121973991394
16,38,dam_as_total_procured__mw__nr__as_caiso,0.018221557140350297,0.0251871347427368,0.0476922392845153,0.0165913105010986,0.029470682144165
16,38,dam_as_total_procured__mw__rd__as_caiso,0.005082607269287109,0.008561789989471436,0.3689658641815185,0.0076594948768615,0.3638832569122314
16,38,dam_as_total_procured__mw__ru__as_caiso,0.025070011615753188,0.031449973583221394,0.146990954875946,0.0133395195007324,0.1219209432601928
16,38,dam_as_total_procured__mw__sr__as_caiso,-0.001151442527770996,0.0015268921852112025,0.0376873612403869,0.0,0.0388388037681579
16,38,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0052525997161865234,0.006073534488678006,0.2472168207168579,0.0,0.2419642210006714
16,38,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.06414979696273809,0.057995319366455134,0.4557933807373047,0.0223320126533508,0.3916435837745666
16,38,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.04705190658569339,0.039540410041809096,0.1553412079811096,0.0158873796463012,0.1082893013954162
16,38,dam_schedule__mw__export__caiso_totals,0.0324481129646302,0.027116298675537193,0.0823289155960083,0.0202178359031677,0.0498808026313781
16,38,dam_schedule__mw__generation__caiso_totals,0.023834943771362298,0.022375881671905504,0.057522714138031,0.0077282190322875,0.0336877703666687
16,38,dam_schedule__mw__import__caiso_totals,0.01049107313156128,0.006655037403106717,0.240236759185791,0.0101839900016784,0.2297456860542297
16,38,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007717609405517592,0.006395399570465088,0.1311213970184326,0.0,0.123403787612915
16,39,actual_load__mw__ca_iso_tac,0.025135338306427002,0.016769468784332296,0.0381522178649902,0.0012176632881164,0.0130168795585632
16,39,dam_as_total_procured__mw__nr__as_caiso,0.0019566416740416995,0.0017102360725403006,0.0185479521751403,0.0165913105010986,0.0
16,39,dam_as_total_procured__mw__rd__as_caiso,0.014209687709808308,0.013446271419525105,0.094561755657196,0.0076594948768615,0.0803520679473877
16,39,dam_as_total_procured__mw__ru__as_caiso,0.020028889179229806,0.017204225063324002,0.0969352126121521,0.0133395195007324,0.0769063234329223
16,39,dam_as_total_procured__mw__sr__as_caiso,-0.0021377801895140994,-0.0004580020904540981,0.0137020945549011,0.0,0.0158398747444152
16,39,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009839713573455797,0.004968345165252699,0.0454356670379638,0.0,0.035595953464508
16,39,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0406286120414734,0.0360017418861389,0.109931468963623,0.0223320126533508,0.0693028569221496
16,39,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0360442399978638,0.026153266429901203,0.0577531456947326,0.0158873796463012,0.0217089056968688
16,39,dam_schedule__mw__export__caiso_totals,0.0383742451667786,0.03393179178237919,0.0800684094429016,0.0202178359031677,0.041694164276123
16,39,dam_schedule__mw__generation__caiso_totals,0.039751112461090095,0.027537524700164802,0.0725518465042114,0.0077282190322875,0.0328007340431213
16,39,dam_schedule__mw__import__caiso_totals,0.026201546192169203,0.0244425535202027,0.0363855361938476,0.0101839900016784,0.0093299150466918
16,39,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.0008143186569213989,-0.0012930035591126,0.0082964897155761,0.0,0.0091108083724975
16,40,actual_load__mw__ca_iso_tac,0.012188374996185301,0.0073257088661193995,0.0134060382843017,0.0012176632881164,0.001056432723999
16,40,dam_as_total_procured__mw__nr__as_caiso,0.005736768245696997,0.0034534335136414025,0.0223280787467956,0.0165913105010986,0.0
16,40,dam_as_total_procured__mw__rd__as_caiso,0.022291958332061802,0.020732402801513596,0.0556039810180664,0.0076594948768615,0.0333120226860046
16,40,dam_as_total_procured__mw__ru__as_caiso,0.0209667682647705,0.018197536468505797,0.061372697353363,0.0133395195007324,0.0404059290885925
16,40,dam_as_total_procured__mw__sr__as_caiso,0.0002328157424926,0.0030391216278076,0.0002328157424926,0.0,0.0
16,40,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.004696309566497796,0.0057411789894104,0.0635933279991149,0.0,0.0588970184326171
16,40,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.007894814014434814,0.010128736495971707,0.1862955093383789,0.0223320126533508,0.1784006953239441
16,40,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0205550789833069,0.0163784623146057,0.0679395794868469,0.0158873796463012,0.04738450050354
16,40,dam_schedule__mw__export__caiso_totals,0.013193011283874501,0.0075099468231201,0.0334108471870422,0.0202178359031677,0.0113703608512878
16,40,dam_schedule__mw__generation__caiso_totals,0.0069507360458375,0.0029689073562622,0.014678955078125,0.0077282190322875,0.0010736584663391
16,40,dam_schedule__mw__import__caiso_totals,0.0166983008384705,0.014631927013397203,0.0268822908401489,0.0101839900016784,0.0078111886978149
16,40,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0033729076385498047,0.004979670047759996,0.037416934967041,0.0,0.0340440273284912
16,41,actual_load__mw__ca_iso_tac,0.0088130831718445,0.005822539329528799,0.0100307464599609,0.0012176632881164,0.000163197517395
16,41,dam_as_total_procured__mw__nr__as_caiso,0.005380451679229698,0.009135007858276402,0.0219717621803283,0.0165913105010986,0.0
16,41,dam_as_total_procured__mw__rd__as_caiso,0.03166335821151728,0.031152665615081843,0.3390702605247497,0.0076594948768615,0.3074069023132324
16,41,dam_as_total_procured__mw__ru__as_caiso,0.05079120397567752,0.05034077167510981,0.2028073072433471,0.0133395195007324,0.1520161032676696
16,41,dam_as_total_procured__mw__sr__as_caiso,-0.0038398504257201997,0.0017697811126708984,0.0033701062202453,0.0,0.0072099566459655
16,41,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.008712351322174072,0.007727146148681585,0.2752659320831299,0.0,0.2665535807609558
16,41,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.006832003593444824,0.00923377275466919,0.5285534858703613,0.0223320126533508,0.5217214822769165
16,41,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.013463795185089084,0.009766578674316378,0.1634659171104431,0.0158873796463012,0.150002121925354
16,41,dam_schedule__mw__export__caiso_totals,0.021183967590332003,0.015399277210235596,0.1035898327827453,0.0202178359031677,0.0824058651924133
16,41,dam_schedule__mw__generation__caiso_totals,0.0119106769561768,0.008140504360198999,0.0196388959884643,0.0077282190322875,0.005040168762207
16,41,dam_schedule__mw__import__caiso_totals,0.014341056346893394,0.011504650115966797,0.1725229024887085,0.0101839900016784,0.1581818461418151
16,41,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009025812149047796,0.007783234119415311,0.1975972652435302,0.0,0.1885714530944824
16,42,actual_load__mw__ca_iso_tac,0.016600847244262695,0.014787971973419203,0.0532320737838745,0.0012176632881164,0.0366312265396118
16,42,dam_as_total_procured__mw__nr__as_caiso,0.016323447227477996,0.015384495258331299,0.0329147577285766,0.0165913105010986,0.0140730738639831
16,42,dam_as_total_procured__mw__rd__as_caiso,0.0222909450531006,0.018108725547790583,0.1129850149154663,0.0076594948768615,0.0906940698623657
16,42,dam_as_total_procured__mw__ru__as_caiso,0.022243976593017592,0.018247067928314195,0.0712988376617431,0.0133395195007324,0.0490548610687255
16,42,dam_as_total_procured__mw__sr__as_caiso,0.0,0.002355813980102501,0.0,0.0,0.0
16,42,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0059201717376708984,0.004061102867126493,0.0938358306884765,0.0,0.0879156589508056
16,42,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.008607327938079778,0.009348809719085693,0.2323722839355468,0.0223320126533508,0.223764955997467
16,42,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0138057470321655,0.011774718761444102,0.0408548116683959,0.0158873796463012,0.0270490646362304
16,42,dam_schedule__mw__export__caiso_totals,0.024827480316162095,0.02054643630981439,0.0704360008239746,0.0202178359031677,0.0456085205078125
16,42,dam_schedule__mw__generation__caiso_totals,0.015550673007965102,0.012719511985778802,0.0536122918128967,0.0077282190322875,0.0380616188049316
16,42,dam_schedule__mw__import__caiso_totals,0.0200163722038269,0.015695452690124498,0.0453236699104309,0.0101839900016784,0.025307297706604
16,42,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,2.0861625671303452e-05,0.0019541978836059987,0.0788443684577941,0.0,0.0788235068321228
16,43,actual_load__mw__ca_iso_tac,0.018206417560577393,0.015974938869476304,0.0662058591842651,0.0012176632881164,0.0479994416236877
16,43,dam_as_total_procured__mw__nr__as_caiso,0.0017030239105223985,0.0030788779258728027,0.018294334411621,0.0165913105010986,0.0
16,43,dam_as_total_procured__mw__rd__as_caiso,0.009215176105499295,0.009208083152770996,0.1802898049354553,0.0076594948768615,0.171074628829956
16,43,dam_as_total_procured__mw__ru__as_caiso,0.021487951278686503,0.022444784641265904,0.0698385834693908,0.0133395195007324,0.0483506321907043
16,43,dam_as_total_procured__mw__sr__as_caiso,-0.0030291676521302,-0.0011688470840455004,0.0143675208091735,0.0,0.0173966884613037
16,43,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.011314630508422907,-0.00269001722335821,0.1437768340110778,0.0,0.1550914645195007
16,43,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.046666324138641385,0.04358291625976568,0.2907388210296631,0.0223320126533508,0.2440724968910217
16,43,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0419475436210632,0.0321711301803589,0.1037492156028747,0.0158873796463012,0.0618016719818115
16,43,dam_schedule__mw__export__caiso_totals,0.027671754360199002,0.021266043186187703,0.1214504837989807,0.0202178359031677,0.0937787294387817
16,43,dam_schedule__mw__generation__caiso_totals,0.015658259391784696,0.011571526527404799,0.0974518060684204,0.0077282190322875,0.0817935466766357
16,43,dam_schedule__mw__import__caiso_totals,0.010478794574737577,0.009112596511840793,0.1699240207672119,0.0101839900016784,0.1594452261924743
16,43,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.0026354193687438965,0.0016647577285767018,0.0696969628334045,0.0,0.0723323822021484
17,18,actual_load__mw__ca_iso_tac,0.03887581825256349,0.0368248224258423,0.1406890749931335,0.10181325674057,0.0087751150131225
17,18,dam_as_total_procured__mw__nr__as_caiso,0.0135249495506286,0.0108663439750671,0.0388949513435363,0.0253700017929077,0.0059961080551147
17,18,dam_as_total_procured__mw__rd__as_caiso,0.00021088123321533203,-0.0001157522201538086,0.7371945381164551,0.7369836568832397,0.0064550638198852
17,18,dam_as_total_procured__mw__ru__as_caiso,0.013300120830535889,0.01469659805297846,0.4002857804298401,0.3869856595993042,0.0058509707450866
17,18,dam_as_total_procured__mw__sr__as_caiso,0.009485304355621296,0.008288681507110596,0.0763286352157592,0.0668433308601379,0.0
17,18,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005425810813903809,-0.0012734532356261652,0.410541832447052,0.4051160216331482,0.0034641623497009
17,18,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0625123381614685,0.05274170637130737,0.6165510416030884,0.5540387034416199,0.0237056612968444
17,18,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.041000485420227106,0.0382322669029235,0.2333922982215881,0.192391812801361,0.0065894722938537
17,18,dam_schedule__mw__export__caiso_totals,0.0029864311218261996,0.004269540309906006,0.2457398176193237,0.2427533864974975,0.0
17,18,dam_schedule__mw__generation__caiso_totals,0.009050190448760986,0.00737529993057251,0.1444151997566223,0.1353650093078613,0.008184790611267
17,18,dam_schedule__mw__import__caiso_totals,0.010354399681091309,0.012653231620788574,0.3106067776679992,0.3002523779869079,0.0213019251823425
17,18,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010519742965698187,0.003576815128326416,0.2494612336158752,0.238941490650177,0.0019068717956542
17,19,actual_load__mw__ca_iso_tac,0.37491357326507574,0.38869553804397583,0.502629280090332,0.10181325674057,0.1277157068252563
17,19,dam_as_total_procured__mw__nr__as_caiso,0.06146979331970209,0.0535675883293152,0.0868397951126098,0.0253700017929077,0.0247839093208313
17,19,dam_as_total_procured__mw__rd__as_caiso,0.017192721366882324,0.026831388473510742,0.7541763782501221,0.7369836568832397,0.3430079817771911
17,19,dam_as_total_procured__mw__ru__as_caiso,0.027335822582244873,0.02746659517288208,0.4143214821815491,0.3869856595993042,0.1635761857032776
17,19,dam_as_total_procured__mw__sr__as_caiso,0.0542755722999573,0.058841407299041804,0.1211189031600952,0.0668433308601379,0.0248637795448303
17,19,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05002778768539429,0.07037842273712164,0.4551438093185425,0.4051160216331482,0.3177824020385742
17,19,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.009676516056060791,0.01023644208908081,0.9665418863296508,0.5540387034416199,0.95686537027359
17,19,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.08421003818511963,0.08039230108261108,0.5044260025024414,0.192391812801361,0.4202159643173218
