数据,目标,方法,k,剩余最大V,剩余危险组合
NEM,Y_机组出力_BW01,graph,22,0.18718038499355316,0
NEM,Y_机组出力_BW01,graph,23,0.14552581310272217,0
NEM,Y_机组出力_BW01,graph,24,0.14010295271873474,0
NEM,Y_机组出力_BW01,graph,25,0.08586034923791885,0
NEM,Y_机组出力_BW01,graph,26,0.07785135507583618,0
NEM,Y_机组出力_BW01,graph,27,0.07785135507583618,0
NEM,Y_机组出力_BW01,graph,28,0.029658496379852295,0
NEM,Y_机组出力_BW01,graph,29,0.0034617355559021235,0
NEM,Y_机组出力_BW01,graph,30,0.0,0
NEM,Y_机组出力_BW01,M2_est,0,0.6533966064453125,266
NEM,Y_机组出力_BW01,M2_est,1,0.5680943727493286,151
NEM,Y_机组出力_BW01,M2_est,2,0.5680943727493286,106
NEM,Y_机组出力_BW01,M2_est,3,0.5461609363555908,46
NEM,Y_机组出力_BW01,M2_est,4,0.5461609363555908,40
NEM,Y_机组出力_BW01,M2_est,5,0.4677961468696594,0
NEM,Y_机组出力_BW01,M2_est,6,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2_est,7,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2_est,8,0.4403044581413269,0
NEM,Y_机组出力_BW01,M2_est,9,0.43826013803482056,0
NEM,Y_机组出力_BW01,M2_est,10,0.43620800971984863,0
NEM,Y_机组出力_BW01,M2_est,11,0.4290221929550171,0
NEM,Y_机组出力_BW01,M2_est,12,0.412295401096344,0
NEM,Y_机组出力_BW01,M2_est,13,0.3839046061038971,0
NEM,Y_机组出力_BW01,M2_est,14,0.335361123085022,0
NEM,Y_机组出力_BW01,M2_est,15,0.2788960933685303,0
NEM,Y_机组出力_BW01,M2_est,16,0.2579224109649658,0
NEM,Y_机组出力_BW01,M2_est,17,0.2213178277015686,0
NEM,Y_机组出力_BW01,M2_est,18,0.2213178277015686,0
NEM,Y_机组出力_BW01,M2_est,19,0.18718038499355316,0
NEM,Y_机组出力_BW01,M2_est,20,0.18642835319042206,0
NEM,Y_机组出力_BW01,M2_est,21,0.1475440263748169,0
NEM,Y_机组出力_BW01,M2_est,22,0.1274651288986206,0
NEM,Y_机组出力_BW01,M2_est,23,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_est,24,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_est,25,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_est,26,0.10378038883209229,0
NEM,Y_机组出力_BW01,M2_est,27,0.09898483753204346,0
NEM,Y_机组出力_BW01,M2_est,28,0.052485883235931396,0
NEM,Y_机组出力_BW01,M2_est,29,0.0034617355559021235,0
NEM,Y_机组出力_BW01,M2_est,30,0.0,0
NEM,Y_机组出力_BW01,M2_cert,0,0.6533966064453125,266
NEM,Y_机组出力_BW01,M2_cert,1,0.5680943727493286,151
NEM,Y_机组出力_BW01,M2_cert,2,0.5680943727493286,106
NEM,Y_机组出力_BW01,M2_cert,3,0.5461609363555908,46
NEM,Y_机组出力_BW01,M2_cert,4,0.5461609363555908,40
NEM,Y_机组出力_BW01,M2_cert,5,0.5461609363555908,20
NEM,Y_机组出力_BW01,M2_cert,6,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2_cert,7,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2_cert,8,0.4403044581413269,0
NEM,Y_机组出力_BW01,M2_cert,9,0.43826013803482056,0
NEM,Y_机组出力_BW01,M2_cert,10,0.43620800971984863,0
NEM,Y_机组出力_BW01,M2_cert,11,0.4290221929550171,0
NEM,Y_机组出力_BW01,M2_cert,12,0.412295401096344,0
NEM,Y_机组出力_BW01,M2_cert,13,0.3839046061038971,0
NEM,Y_机组出力_BW01,M2_cert,14,0.335361123085022,0
NEM,Y_机组出力_BW01,M2_cert,15,0.2788960933685303,0
NEM,Y_机组出力_BW01,M2_cert,16,0.2579224109649658,0
NEM,Y_机组出力_BW01,M2_cert,17,0.2579224109649658,0
NEM,Y_机组出力_BW01,M2_cert,18,0.18718038499355316,0
NEM,Y_机组出力_BW01,M2_cert,19,0.18718038499355316,0
NEM,Y_机组出力_BW01,M2_cert,20,0.18642835319042206,0
NEM,Y_机组出力_BW01,M2_cert,21,0.1475440263748169,0
NEM,Y_机组出力_BW01,M2_cert,22,0.1274651288986206,0
NEM,Y_机组出力_BW01,M2_cert,23,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_cert,24,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_cert,25,0.12531960010528564,0
NEM,Y_机组出力_BW01,M2_cert,26,0.10464274883270264,0
NEM,Y_机组出力_BW01,M2_cert,27,0.09898483753204346,0
NEM,Y_机组出力_BW01,M2_cert,28,0.029658496379852295,0
NEM,Y_机组出力_BW01,M2_cert,29,0.0044408440589904785,0
NEM,Y_机组出力_BW01,M2_cert,30,0.0,0
NEM,Y_机组出力_BW01,M2,0,0.6533966064453125,266
NEM,Y_机组出力_BW01,M2,1,0.5680943727493286,151
NEM,Y_机组出力_BW01,M2,2,0.5680943727493286,106
NEM,Y_机组出力_BW01,M2,3,0.5461609363555908,46
NEM,Y_机组出力_BW01,M2,4,0.5461609363555908,40
NEM,Y_机组出力_BW01,M2,5,0.5461609363555908,20
NEM,Y_机组出力_BW01,M2,6,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2,7,0.44893282651901245,0
NEM,Y_机组出力_BW01,M2,8,0.4403044581413269,0
NEM,Y_机组出力_BW01,M2,9,0.43826013803482056,0
NEM,Y_机组出力_BW01,M2,10,0.43620800971984863,0
NEM,Y_机组出力_BW01,M2,11,0.4290221929550171,0
NEM,Y_机组出力_BW01,M2,12,0.412295401096344,0
NEM,Y_机组出力_BW01,M2,13,0.3839046061038971,0
NEM,Y_机组出力_BW01,M2,14,0.335361123085022,0
NEM,Y_机组出力_BW01,M2,15,0.2788960933685303,0
NEM,Y_机组出力_BW01,M2,16,0.2648531198501587,0
NEM,Y_机组出力_BW01,M2,17,0.23976969718933105,0
NEM,Y_机组出力_BW01,M2,18,0.2176343947649002,0
NEM,Y_机组出力_BW01,M2,19,0.18642835319042206,0
NEM,Y_机组出力_BW01,M2,20,0.18642835319042206,0
NEM,Y_机组出力_BW01,M2,21,0.18642835319042206,0
NEM,Y_机组出力_BW01,M2,22,0.14636564254760742,0
NEM,Y_机组出力_BW01,M2,23,0.14636564254760742,0
NEM,Y_机组出力_BW01,M2,24,0.1135663390159607,0
NEM,Y_机组出力_BW01,M2,25,0.1135663390159607,0
NEM,Y_机组出力_BW01,M2,26,0.1135663390159607,0
NEM,Y_机组出力_BW01,M2,27,0.08988410234451294,0
NEM,Y_机组出力_BW01,M2,28,0.020953238010406494,0
NEM,Y_机组出力_BW01,M2,29,0.0044408440589904785,0
NEM,Y_机组出力_BW01,M2,30,0.0,0
NEM,Y_机组出力_TUMUT3,pearson,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,pearson,1,0.5324828028678894,19
NEM,Y_机组出力_TUMUT3,pearson,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,pearson,3,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,pearson,4,0.4672490954399109,0
NEM,Y_机组出力_TUMUT3,pearson,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,pearson,6,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,pearson,7,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,pearson,8,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,pearson,9,0.264014333486557,0
NEM,Y_机组出力_TUMUT3,pearson,10,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,pearson,11,0.1991489976644516,0
NEM,Y_机组出力_TUMUT3,pearson,12,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,pearson,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,pearson,14,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,pearson,15,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,pearson,16,0.16713756322860718,0
NEM,Y_机组出力_TUMUT3,pearson,17,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,pearson,18,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,pearson,19,0.14705616235733032,0
NEM,Y_机组出力_TUMUT3,pearson,20,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,pearson,21,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,pearson,22,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,pearson,23,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,pearson,24,0.03035914897918701,0
NEM,Y_机组出力_TUMUT3,pearson,25,0.024983763694763184,0
NEM,Y_机组出力_TUMUT3,pearson,26,0.024983763694763184,0
NEM,Y_机组出力_TUMUT3,pearson,27,0.011729180812835693,0
NEM,Y_机组出力_TUMUT3,pearson,28,0.002379775047302246,0
NEM,Y_机组出力_TUMUT3,pearson,29,0.002379775047302246,0
NEM,Y_机组出力_TUMUT3,pearson,30,0.0,0
NEM,Y_机组出力_TUMUT3,spearman,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,spearman,1,0.5324828028678894,19
NEM,Y_机组出力_TUMUT3,spearman,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,spearman,3,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,spearman,4,0.33638888597488403,0
NEM,Y_机组出力_TUMUT3,spearman,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,6,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,7,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,8,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,9,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,10,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,spearman,11,0.2567143440246582,0
NEM,Y_机组出力_TUMUT3,spearman,12,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,spearman,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,spearman,14,0.16928791999816895,0
NEM,Y_机组出力_TUMUT3,spearman,15,0.16928791999816895,0
NEM,Y_机组出力_TUMUT3,spearman,16,0.16928791999816895,0
NEM,Y_机组出力_TUMUT3,spearman,17,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,spearman,18,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,spearman,19,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,spearman,20,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,spearman,21,0.04058164358139038,0
NEM,Y_机组出力_TUMUT3,spearman,22,0.040034424513578415,0
NEM,Y_机组出力_TUMUT3,spearman,23,0.040034424513578415,0
NEM,Y_机组出力_TUMUT3,spearman,24,0.03402125835418701,0
NEM,Y_机组出力_TUMUT3,spearman,25,0.026547741144895554,0
NEM,Y_机组出力_TUMUT3,spearman,26,0.01899540051817894,0
NEM,Y_机组出力_TUMUT3,spearman,27,0.01899540051817894,0
NEM,Y_机组出力_TUMUT3,spearman,28,0.015482127666473389,0
NEM,Y_机组出力_TUMUT3,spearman,29,0.008349835872650146,0
NEM,Y_机组出力_TUMUT3,spearman,30,0.0,0
NEM,Y_机组出力_TUMUT3,mi,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,mi,1,0.5324828028678894,19
NEM,Y_机组出力_TUMUT3,mi,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,mi,3,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,mi,4,0.33638888597488403,0
NEM,Y_机组出力_TUMUT3,mi,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,mi,6,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,mi,7,0.2846333384513855,0
NEM,Y_机组出力_TUMUT3,mi,8,0.2321716547012329,0
NEM,Y_机组出力_TUMUT3,mi,9,0.2321716547012329,0
NEM,Y_机组出力_TUMUT3,mi,10,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,mi,11,0.19966186583042145,0
NEM,Y_机组出力_TUMUT3,mi,12,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,mi,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,mi,14,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,mi,15,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,mi,16,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,mi,17,0.12222856283187866,0
NEM,Y_机组出力_TUMUT3,mi,18,0.05232197046279907,0
NEM,Y_机组出力_TUMUT3,mi,19,0.05222123861312866,0
NEM,Y_机组出力_TUMUT3,mi,20,0.05026358366012573,0
NEM,Y_机组出力_TUMUT3,mi,21,0.05026358366012573,0
NEM,Y_机组出力_TUMUT3,mi,22,0.05026358366012573,0
NEM,Y_机组出力_TUMUT3,mi,23,0.05026358366012573,0
NEM,Y_机组出力_TUMUT3,mi,24,0.037294745445251465,0
NEM,Y_机组出力_TUMUT3,mi,25,0.037294745445251465,0
NEM,Y_机组出力_TUMUT3,mi,26,0.037294745445251465,0
NEM,Y_机组出力_TUMUT3,mi,27,0.037294745445251465,0
NEM,Y_机组出力_TUMUT3,mi,28,0.012124598026275635,0
NEM,Y_机组出力_TUMUT3,mi,29,0.006964266300201416,0
NEM,Y_机组出力_TUMUT3,mi,30,0.0,0
NEM,Y_机组出力_TUMUT3,dcor,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,dcor,1,0.5274448394775391,3
NEM,Y_机组出力_TUMUT3,dcor,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,dcor,3,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,dcor,4,0.33638888597488403,0
NEM,Y_机组出力_TUMUT3,dcor,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,dcor,6,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,dcor,7,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,dcor,8,0.264014333486557,0
NEM,Y_机组出力_TUMUT3,dcor,9,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,dcor,10,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,dcor,11,0.1991489976644516,0
NEM,Y_机组出力_TUMUT3,dcor,12,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,dcor,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,dcor,14,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,dcor,15,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,dcor,16,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,dcor,17,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,dcor,18,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,dcor,19,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,dcor,20,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,dcor,21,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,dcor,22,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,dcor,23,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,dcor,24,0.03402125835418701,0
NEM,Y_机组出力_TUMUT3,dcor,25,0.03402125835418701,0
NEM,Y_机组出力_TUMUT3,dcor,26,0.022423923015594482,0
NEM,Y_机组出力_TUMUT3,dcor,27,0.021473288536071777,0
NEM,Y_机组出力_TUMUT3,dcor,28,0.013518452644348145,0
NEM,Y_机组出力_TUMUT3,dcor,29,0.0004309985088184476,0
NEM,Y_机组出力_TUMUT3,dcor,30,0.0,0
NEM,Y_机组出力_TUMUT3,M0,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,M0,1,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,M0,2,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,M0,3,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,M0,4,0.33638888597488403,0
NEM,Y_机组出力_TUMUT3,M0,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,M0,6,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,M0,7,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,M0,8,0.2321716547012329,0
NEM,Y_机组出力_TUMUT3,M0,9,0.21816688776016235,0
NEM,Y_机组出力_TUMUT3,M0,10,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,11,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,12,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,14,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,15,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,16,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,M0,17,0.15627449750900269,0
NEM,Y_机组出力_TUMUT3,M0,18,0.05232197046279907,0
NEM,Y_机组出力_TUMUT3,M0,19,0.05222123861312866,0
NEM,Y_机组出力_TUMUT3,M0,20,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,M0,21,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,M0,22,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,M0,23,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,M0,24,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,M0,25,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,M0,26,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,M0,27,0.0,0
NEM,Y_机组出力_TUMUT3,M0,28,0.0,0
NEM,Y_机组出力_TUMUT3,M0,29,0.0,0
NEM,Y_机组出力_TUMUT3,M0,30,0.0,0
NEM,Y_机组出力_TUMUT3,loco,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,loco,1,0.5324828028678894,22
NEM,Y_机组出力_TUMUT3,loco,2,0.5187231302261353,20
NEM,Y_机组出力_TUMUT3,loco,3,0.5187231302261353,19
NEM,Y_机组出力_TUMUT3,loco,4,0.5140461921691895,2
NEM,Y_机组出力_TUMUT3,loco,5,0.5140461921691895,2
NEM,Y_机组出力_TUMUT3,loco,6,0.5140461921691895,2
NEM,Y_机组出力_TUMUT3,loco,7,0.4571748375892639,0
NEM,Y_机组出力_TUMUT3,loco,8,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,9,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,10,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,11,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,12,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,13,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,14,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,15,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,16,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,17,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,18,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,19,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,20,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,21,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,22,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,23,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,24,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,loco,25,0.3988111615180969,0
NEM,Y_机组出力_TUMUT3,loco,26,0.3988111615180969,0
NEM,Y_机组出力_TUMUT3,loco,27,0.1605473756790161,0
NEM,Y_机组出力_TUMUT3,loco,28,0.1605473756790161,0
NEM,Y_机组出力_TUMUT3,loco,29,0.1436154842376709,0
NEM,Y_机组出力_TUMUT3,loco,30,0.0,0
NEM,Y_机组出力_TUMUT3,perm,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,perm,1,0.5274448394775391,3
NEM,Y_机组出力_TUMUT3,perm,2,0.5274448394775391,3
NEM,Y_机组出力_TUMUT3,perm,3,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,perm,4,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,perm,5,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,perm,6,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,perm,7,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,perm,8,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,9,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,10,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,11,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,12,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,13,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,14,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,perm,15,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,16,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,17,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,18,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,19,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,20,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,perm,21,0.21263648569583893,0
NEM,Y_机组出力_TUMUT3,perm,22,0.21263648569583893,0
NEM,Y_机组出力_TUMUT3,perm,23,0.21263648569583893,0
NEM,Y_机组出力_TUMUT3,perm,24,0.17300008237361908,0
NEM,Y_机组出力_TUMUT3,perm,25,0.09479639679193497,0
NEM,Y_机组出力_TUMUT3,perm,26,0.09479639679193497,0
NEM,Y_机组出力_TUMUT3,perm,27,0.09479639679193497,0
NEM,Y_机组出力_TUMUT3,perm,28,0.0597446970641613,0
NEM,Y_机组出力_TUMUT3,perm,29,0.002379775047302246,0
NEM,Y_机组出力_TUMUT3,perm,30,0.0,0
NEM,Y_机组出力_TUMUT3,sage,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,sage,1,0.5274448394775391,3
NEM,Y_机组出力_TUMUT3,sage,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,sage,3,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,sage,4,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,sage,5,0.4025893211364746,0
NEM,Y_机组出力_TUMUT3,sage,6,0.31305357813835144,0
NEM,Y_机组出力_TUMUT3,sage,7,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,8,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,9,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,10,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,11,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,12,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,13,0.27504608035087585,0
NEM,Y_机组出力_TUMUT3,sage,14,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,15,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,16,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,17,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,18,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,19,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,20,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,21,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,22,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,23,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,24,0.2511669397354126,0
NEM,Y_机组出力_TUMUT3,sage,25,0.18902039527893066,0
NEM,Y_机组出力_TUMUT3,sage,26,0.18902039527893066,0
NEM,Y_机组出力_TUMUT3,sage,27,0.18902039527893066,0
NEM,Y_机组出力_TUMUT3,sage,28,0.09619474411010742,0
NEM,Y_机组出力_TUMUT3,sage,29,0.0,0
NEM,Y_机组出力_TUMUT3,sage,30,0.0,0
NEM,Y_机组出力_TUMUT3,graph,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,graph,1,0.5324828028678894,22
NEM,Y_机组出力_TUMUT3,graph,2,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,3,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,4,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,5,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,6,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,7,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,8,0.49526166915893555,0
NEM,Y_机组出力_TUMUT3,graph,9,0.24935555458068848,0
NEM,Y_机组出力_TUMUT3,graph,10,0.21429121494293213,0
NEM,Y_机组出力_TUMUT3,graph,11,0.21429121494293213,0
NEM,Y_机组出力_TUMUT3,graph,12,0.21429121494293213,0
NEM,Y_机组出力_TUMUT3,graph,13,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,graph,14,0.1954129934310913,0
NEM,Y_机组出力_TUMUT3,graph,15,0.17617285251617432,0
NEM,Y_机组出力_TUMUT3,graph,16,0.17617285251617432,0
NEM,Y_机组出力_TUMUT3,graph,17,0.14189982414245605,0
NEM,Y_机组出力_TUMUT3,graph,18,0.14189982414245605,0
NEM,Y_机组出力_TUMUT3,graph,19,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,graph,20,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,graph,21,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,graph,22,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,graph,23,0.04897099733352661,0
NEM,Y_机组出力_TUMUT3,graph,24,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,graph,25,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,graph,26,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,graph,27,0.0416223406791687,0
NEM,Y_机组出力_TUMUT3,graph,28,0.017524778842926025,0
NEM,Y_机组出力_TUMUT3,graph,29,0.0,0
NEM,Y_机组出力_TUMUT3,graph,30,0.0,0
NEM,Y_机组出力_TUMUT3,M2_est,0,0.5324828028678894,23
NEM,Y_机组出力_TUMUT3,M2_est,1,0.5274448394775391,3
NEM,Y_机组出力_TUMUT3,M2_est,2,0.49311232566833496,0
NEM,Y_机组出力_TUMUT3,M2_est,3,0.41617098450660706,0
NEM,Y_机组出力_TUMUT3,M2_est,4,0.33638888597488403,0
NEM,Y_机组出力_TUMUT3,M2_est,5,0.31009796261787415,0
NEM,Y_机组出力_TUMUT3,M2_est,6,0.3027610182762146,0
NEM,Y_机组出力_TUMUT3,M2_est,7,0.2846333384513855,0
NEM,Y_机组出力_TUMUT3,M2_est,8,0.2846333384513855,0
NEM,Y_机组出力_TUMUT3,M2_est,9,0.264014333486557,0
NEM,Y_机组出力_TUMUT3,M2_est,10,0.21263648569583893,0
NEM,Y_机组出力_TUMUT3,M2_est,11,0.21263648569583893,0
NEM,Y_机组出力_TUMUT3,M2_est,12,0.19966186583042145,0
NEM,Y_机组出力_TUMUT3,M2_est,13,0.19857685267925262,0
NEM,Y_机组出力_TUMUT3,M2_est,14,0.19857685267925262,0
NEM,Y_机组出力_TUMUT3,M2_est,15,0.17800568044185638,0
NEM,Y_机组出力_TUMUT3,M2_est,16,0.17800568044185638,0
NEM,Y_机组出力_TUMUT3,M2_est,17,0.166892871260643,0
NEM,Y_机组出力_TUMUT3,M2_est,18,0.07607001066207886,0
NEM,Y_机组出力_TUMUT3,M2_est,19,0.07041501998901367,0
NEM,Y_机组出力_TUMUT3,M2_est,20,0.07041501998901367,0
