sid,group,size,band,conf,truth
p00_35,pair,2,1-2,congestion_price_da,0.1091102361679077
p00_35,pair,2,1-2,congestion_price_rt,0.0458420515060424
p00_35,pair,2,1-2,da_as_total_mw_primary_reserve,0.1106700301170349
p00_35,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1191712617874145
p00_35,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.1362238526344299
p00_35,pair,2,1-2,gross_actual_interchange_mw,0.1739291548728943
p00_35,pair,2,1-2,marginal_loss_price_da,0.376255989074707
p00_35,pair,2,1-2,metered_load_mw,0.7584117650985718
p00_35,pair,2,1-2,net_actual_interchange_mw,0.2134755253791809
p00_35,pair,2,1-2,total_gen,0.770698606967926
p00_35,pair,2,1-2,total_lmp_da,0.3840377926826477
p00_35,pair,2,1-2,total_losses,0.5122858881950378
p00_36,pair,2,1-2,congestion_price_da,0.1091102361679077
p00_36,pair,2,1-2,congestion_price_rt,0.0458420515060424
p00_36,pair,2,1-2,da_as_total_mw_primary_reserve,0.1106700301170349
p00_36,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1191712617874145
p00_36,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.1362238526344299
p00_36,pair,2,1-2,gross_actual_interchange_mw,0.1739291548728943
p00_36,pair,2,1-2,marginal_loss_price_da,0.376255989074707
p00_36,pair,2,1-2,metered_load_mw,0.7584117650985718
p00_36,pair,2,1-2,net_actual_interchange_mw,0.2134755253791809
p00_36,pair,2,1-2,total_gen,0.770698606967926
p00_36,pair,2,1-2,total_lmp_da,0.3840377926826477
p00_36,pair,2,1-2,total_losses,0.5122858881950378
p00_37,pair,2,1-2,congestion_price_da,0.1231220364570617
p00_37,pair,2,1-2,congestion_price_rt,0.0845370888710022
p00_37,pair,2,1-2,da_as_total_mw_primary_reserve,0.6887838244438171
p00_37,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.4503645896911621
p00_37,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3881624341011047
p00_37,pair,2,1-2,gross_actual_interchange_mw,0.163512110710144
p00_37,pair,2,1-2,marginal_loss_price_da,0.4224616885185241
p00_37,pair,2,1-2,metered_load_mw,0.7782061100006104
p00_37,pair,2,1-2,net_actual_interchange_mw,0.2545501589775085
p00_37,pair,2,1-2,total_gen,0.7908102869987488
p00_37,pair,2,1-2,total_lmp_da,0.5257341861724854
p00_37,pair,2,1-2,total_losses,0.5367385149002075
p00_38,pair,2,1-2,congestion_price_da,0.2767781019210815
p00_38,pair,2,1-2,congestion_price_rt,0.1866012811660766
p00_38,pair,2,1-2,da_as_total_mw_primary_reserve,0.1939731836318969
p00_38,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.181190550327301
p00_38,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.5441989898681641
p00_38,pair,2,1-2,gross_actual_interchange_mw,0.1641901135444641
p00_38,pair,2,1-2,marginal_loss_price_da,0.6846221685409546
p00_38,pair,2,1-2,metered_load_mw,0.8263274431228638
p00_38,pair,2,1-2,net_actual_interchange_mw,0.3697229027748108
p00_38,pair,2,1-2,total_gen,0.8185867071151733
p00_38,pair,2,1-2,total_lmp_da,0.9855652451515198
p00_38,pair,2,1-2,total_losses,0.5330629944801331
p00_39,pair,2,1-2,congestion_price_da,0.1795188188552856
p00_39,pair,2,1-2,congestion_price_rt,0.4898788332939148
p00_39,pair,2,1-2,da_as_total_mw_primary_reserve,0.1540907025337219
p00_39,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1383088231086731
p00_39,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3682834506034851
p00_39,pair,2,1-2,gross_actual_interchange_mw,0.1748104691505432
p00_39,pair,2,1-2,marginal_loss_price_da,0.5535051822662354
p00_39,pair,2,1-2,metered_load_mw,0.8094118237495422
p00_39,pair,2,1-2,net_actual_interchange_mw,0.2881897687911987
p00_39,pair,2,1-2,total_gen,0.8086203336715698
p00_39,pair,2,1-2,total_lmp_da,0.6821532845497131
p00_39,pair,2,1-2,total_losses,0.5252089500427246
p00_40,pair,2,1-2,congestion_price_da,0.1894916892051696
p00_40,pair,2,1-2,congestion_price_rt,0.4573361277580261
p00_40,pair,2,1-2,da_as_total_mw_primary_reserve,0.1299868822097778
p00_40,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1240509748458862
p00_40,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.2784379124641418
p00_40,pair,2,1-2,gross_actual_interchange_mw,0.1889712214469909
p00_40,pair,2,1-2,marginal_loss_price_da,0.5826666355133057
p00_40,pair,2,1-2,metered_load_mw,0.7944087982177734
p00_40,pair,2,1-2,net_actual_interchange_mw,0.3434697985649109
p00_40,pair,2,1-2,total_gen,0.7920474410057068
p00_40,pair,2,1-2,total_lmp_da,0.6681362390518188
p00_40,pair,2,1-2,total_losses,0.5642585754394531
p00_41,pair,2,1-2,congestion_price_da,0.1030606627464294
p00_41,pair,2,1-2,congestion_price_rt,0.0323585867881774
p00_41,pair,2,1-2,da_as_total_mw_primary_reserve,0.1006835103034973
p00_41,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.0971384048461914
p00_41,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.1046964526176452
p00_41,pair,2,1-2,gross_actual_interchange_mw,0.1512796878814697
p00_41,pair,2,1-2,marginal_loss_price_da,0.3296152949333191
p00_41,pair,2,1-2,metered_load_mw,0.7551165819168091
p00_41,pair,2,1-2,net_actual_interchange_mw,0.1868660449981689
p00_41,pair,2,1-2,total_gen,0.7692337036132812
p00_41,pair,2,1-2,total_lmp_da,0.3854182958602905
p00_41,pair,2,1-2,total_losses,0.5088794827461243
p00_42,pair,2,1-2,congestion_price_da,0.0997529029846191
p00_42,pair,2,1-2,congestion_price_rt,0.0628283023834228
p00_42,pair,2,1-2,da_as_total_mw_primary_reserve,0.1198028326034545
p00_42,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1160485744476318
p00_42,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.1371932029724121
p00_42,pair,2,1-2,gross_actual_interchange_mw,0.2918869256973266
p00_42,pair,2,1-2,marginal_loss_price_da,0.4236783385276794
p00_42,pair,2,1-2,metered_load_mw,0.7683045268058777
p00_42,pair,2,1-2,net_actual_interchange_mw,0.3426191806793213
p00_42,pair,2,1-2,total_gen,0.7763389945030212
p00_42,pair,2,1-2,total_lmp_da,0.403140127658844
p00_42,pair,2,1-2,total_losses,0.5237698554992676
p00_43,pair,2,1-2,congestion_price_da,0.1142240762710571
p00_43,pair,2,1-2,congestion_price_rt,0.0486406683921813
p00_43,pair,2,1-2,da_as_total_mw_primary_reserve,0.1070544719696044
p00_43,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.11311537027359
p00_43,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.1280544400215149
p00_43,pair,2,1-2,gross_actual_interchange_mw,0.6550933122634888
p00_43,pair,2,1-2,marginal_loss_price_da,0.3891697525978088
p00_43,pair,2,1-2,metered_load_mw,0.7641848921775818
p00_43,pair,2,1-2,net_actual_interchange_mw,0.2371292114257812
p00_43,pair,2,1-2,total_gen,0.7743382453918457
p00_43,pair,2,1-2,total_lmp_da,0.4137876629829407
p00_43,pair,2,1-2,total_losses,0.5272407531738281
p01_02,pair,2,1-2,congestion_price_da,0.1289054155349731
p01_02,pair,2,1-2,congestion_price_rt,0.0906808376312255
p01_02,pair,2,1-2,da_as_total_mw_primary_reserve,0.2639016509056091
p01_02,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.182391345500946
p01_02,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3876645565032959
p01_02,pair,2,1-2,gross_actual_interchange_mw,0.1971275806427002
p01_02,pair,2,1-2,marginal_loss_price_da,0.3064736723899841
p01_02,pair,2,1-2,metered_load_mw,0.8593387007713318
p01_02,pair,2,1-2,net_actual_interchange_mw,0.178676962852478
p01_02,pair,2,1-2,total_gen,0.8830790519714355
p01_02,pair,2,1-2,total_lmp_da,0.5462700128555298
p01_02,pair,2,1-2,total_losses,0.2841020822525024
p01_03,pair,2,1-2,congestion_price_da,0.1371659040451049
p01_03,pair,2,1-2,congestion_price_rt,0.1652780175209045
p01_03,pair,2,1-2,da_as_total_mw_primary_reserve,0.2760743498802185
p01_03,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1904134154319763
p01_03,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.5489823818206787
p01_03,pair,2,1-2,gross_actual_interchange_mw,0.2022932171821594
p01_03,pair,2,1-2,marginal_loss_price_da,0.3388976454734802
p01_03,pair,2,1-2,metered_load_mw,0.8541744947433472
p01_03,pair,2,1-2,net_actual_interchange_mw,0.3695755004882812
p01_03,pair,2,1-2,total_gen,0.8790204524993896
p01_03,pair,2,1-2,total_lmp_da,0.5248260498046875
p01_03,pair,2,1-2,total_losses,0.3017931580543518
p01_04,pair,2,1-2,congestion_price_da,0.1794942617416381
p01_04,pair,2,1-2,congestion_price_rt,0.1542209982872009
p01_04,pair,2,1-2,da_as_total_mw_primary_reserve,0.2431804537773132
p01_04,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1680846214294433
p01_04,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.6200392246246338
p01_04,pair,2,1-2,gross_actual_interchange_mw,0.242112934589386
p01_04,pair,2,1-2,marginal_loss_price_da,0.4469835162162781
p01_04,pair,2,1-2,metered_load_mw,0.8803914189338684
p01_04,pair,2,1-2,net_actual_interchange_mw,0.3121472001075744
p01_04,pair,2,1-2,total_gen,0.909900426864624
p01_04,pair,2,1-2,total_lmp_da,0.6385163068771362
p01_04,pair,2,1-2,total_losses,0.5164477825164795
p01_05,pair,2,1-2,congestion_price_da,0.1756337285041809
p01_05,pair,2,1-2,congestion_price_rt,0.143398642539978
p01_05,pair,2,1-2,da_as_total_mw_primary_reserve,0.2029915452003479
p01_05,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1346603631973266
p01_05,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.4643129110336303
p01_05,pair,2,1-2,gross_actual_interchange_mw,0.1763967871665954
p01_05,pair,2,1-2,marginal_loss_price_da,0.5393285155296326
p01_05,pair,2,1-2,metered_load_mw,0.8622381687164307
p01_05,pair,2,1-2,net_actual_interchange_mw,0.2322110533714294
p01_05,pair,2,1-2,total_gen,0.8840768337249756
p01_05,pair,2,1-2,total_lmp_da,0.7036769986152649
p01_05,pair,2,1-2,total_losses,0.3243814706802368
p01_06,pair,2,1-2,congestion_price_da,0.1511852145195007
p01_06,pair,2,1-2,congestion_price_rt,0.0982270836830139
p01_06,pair,2,1-2,da_as_total_mw_primary_reserve,0.1569786667823791
p01_06,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1512555480003357
p01_06,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.4080929756164551
p01_06,pair,2,1-2,gross_actual_interchange_mw,0.1951655745506286
p01_06,pair,2,1-2,marginal_loss_price_da,0.2654556035995483
p01_06,pair,2,1-2,metered_load_mw,0.8604772686958313
p01_06,pair,2,1-2,net_actual_interchange_mw,0.203218936920166
p01_06,pair,2,1-2,total_gen,0.8854017853736877
p01_06,pair,2,1-2,total_lmp_da,0.496839165687561
p01_06,pair,2,1-2,total_losses,0.3206345438957214
p01_07,pair,2,1-2,congestion_price_da,0.1423447132110595
p01_07,pair,2,1-2,congestion_price_rt,0.0789895057678222
p01_07,pair,2,1-2,da_as_total_mw_primary_reserve,0.1460319757461547
p01_07,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1312414407730102
p01_07,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3334481120109558
p01_07,pair,2,1-2,gross_actual_interchange_mw,0.2647127509117126
p01_07,pair,2,1-2,marginal_loss_price_da,0.2594929337501526
p01_07,pair,2,1-2,metered_load_mw,0.8573564887046814
p01_07,pair,2,1-2,net_actual_interchange_mw,0.1944760084152221
p01_07,pair,2,1-2,total_gen,0.8871433734893799
p01_07,pair,2,1-2,total_lmp_da,0.5021679997444153
p01_07,pair,2,1-2,total_losses,0.308748185634613
p01_08,pair,2,1-2,congestion_price_da,0.123429000377655
p01_08,pair,2,1-2,congestion_price_rt,0.1115828156471252
p01_08,pair,2,1-2,da_as_total_mw_primary_reserve,0.1687909364700317
p01_08,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1334834694862365
p01_08,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3582831621170044
p01_08,pair,2,1-2,gross_actual_interchange_mw,0.1852199435234069
p01_08,pair,2,1-2,marginal_loss_price_da,0.2648071646690368
p01_08,pair,2,1-2,metered_load_mw,0.8490754961967468
p01_08,pair,2,1-2,net_actual_interchange_mw,0.1909865140914917
p01_08,pair,2,1-2,total_gen,0.8747236132621765
p01_08,pair,2,1-2,total_lmp_da,0.5103994607925415
p01_08,pair,2,1-2,total_losses,0.256270170211792
p01_09,pair,2,1-2,congestion_price_da,0.1447672247886657
p01_09,pair,2,1-2,congestion_price_rt,0.0910924673080444
p01_09,pair,2,1-2,da_as_total_mw_primary_reserve,0.1382302045822143
p01_09,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1177973747253418
p01_09,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3216550350189209
p01_09,pair,2,1-2,gross_actual_interchange_mw,0.2014359831809997
p01_09,pair,2,1-2,marginal_loss_price_da,0.3642172813415527
p01_09,pair,2,1-2,metered_load_mw,0.884680449962616
p01_09,pair,2,1-2,net_actual_interchange_mw,0.1389175057411193
p01_09,pair,2,1-2,total_gen,0.9078741669654846
p01_09,pair,2,1-2,total_lmp_da,0.5328956842422485
p01_09,pair,2,1-2,total_losses,0.538575291633606
p01_10,pair,2,1-2,congestion_price_da,0.1363239288330078
p01_10,pair,2,1-2,congestion_price_rt,0.083417534828186
p01_10,pair,2,1-2,da_as_total_mw_primary_reserve,0.1759213805198669
p01_10,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1836647391319275
p01_10,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3926455974578857
p01_10,pair,2,1-2,gross_actual_interchange_mw,0.2091913819313049
p01_10,pair,2,1-2,marginal_loss_price_da,0.3194988369941711
p01_10,pair,2,1-2,metered_load_mw,0.897858202457428
p01_10,pair,2,1-2,net_actual_interchange_mw,0.2552769184112549
p01_10,pair,2,1-2,total_gen,0.9166536927223206
p01_10,pair,2,1-2,total_lmp_da,0.5402946472167969
p01_10,pair,2,1-2,total_losses,0.5366219878196716
p01_11,pair,2,1-2,congestion_price_da,0.142754852771759
p01_11,pair,2,1-2,congestion_price_rt,0.1056385040283203
p01_11,pair,2,1-2,da_as_total_mw_primary_reserve,0.1429244875907898
p01_11,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.133535087108612
p01_11,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3554281592369079
p01_11,pair,2,1-2,gross_actual_interchange_mw,0.1851248145103454
p01_11,pair,2,1-2,marginal_loss_price_da,0.4561617970466614
p01_11,pair,2,1-2,metered_load_mw,0.9709280729293824
p01_11,pair,2,1-2,net_actual_interchange_mw,0.175719141960144
p01_11,pair,2,1-2,total_gen,0.9949229955673218
p01_11,pair,2,1-2,total_lmp_da,0.5697209239006042
p01_11,pair,2,1-2,total_losses,0.5375759601593018
p01_12,pair,2,1-2,congestion_price_da,0.1241701245307922
p01_12,pair,2,1-2,congestion_price_rt,0.081655204296112
p01_12,pair,2,1-2,da_as_total_mw_primary_reserve,0.2701795697212219
p01_12,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1890140771865844
p01_12,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3887200951576233
p01_12,pair,2,1-2,gross_actual_interchange_mw,0.2016592025756836
p01_12,pair,2,1-2,marginal_loss_price_da,0.2692446112632751
p01_12,pair,2,1-2,metered_load_mw,0.8540034890174866
p01_12,pair,2,1-2,net_actual_interchange_mw,0.1810393333435058
p01_12,pair,2,1-2,total_gen,0.8800934553146362
p01_12,pair,2,1-2,total_lmp_da,0.5124036073684692
p01_12,pair,2,1-2,total_losses,0.2804604768753052
p01_13,pair,2,1-2,congestion_price_da,0.1352003216743469
p01_13,pair,2,1-2,congestion_price_rt,0.158009648323059
p01_13,pair,2,1-2,da_as_total_mw_primary_reserve,0.2802422642707824
p01_13,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1903117895126342
p01_13,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.5597970485687256
p01_13,pair,2,1-2,gross_actual_interchange_mw,0.1990496516227722
p01_13,pair,2,1-2,marginal_loss_price_da,0.3139882087707519
p01_13,pair,2,1-2,metered_load_mw,0.8522377014160156
p01_13,pair,2,1-2,net_actual_interchange_mw,0.3681756258010864
p01_13,pair,2,1-2,total_gen,0.881075918674469
p01_13,pair,2,1-2,total_lmp_da,0.5139282941818237
p01_13,pair,2,1-2,total_losses,0.310487151145935
p01_14,pair,2,1-2,congestion_price_da,0.1518413424491882
p01_14,pair,2,1-2,congestion_price_rt,0.1015399098396301
p01_14,pair,2,1-2,da_as_total_mw_primary_reserve,0.2017672657966613
p01_14,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1368736028671264
p01_14,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.4575016498565674
p01_14,pair,2,1-2,gross_actual_interchange_mw,0.1943705677986145
p01_14,pair,2,1-2,marginal_loss_price_da,0.3518937230110168
p01_14,pair,2,1-2,metered_load_mw,0.926520586013794
p01_14,pair,2,1-2,net_actual_interchange_mw,0.2000164985656738
p01_14,pair,2,1-2,total_gen,0.9348490238189696
p01_14,pair,2,1-2,total_lmp_da,0.5464746952056885
p01_14,pair,2,1-2,total_losses,0.3744262456893921
p01_15,pair,2,1-2,congestion_price_da,0.1669612526893615
p01_15,pair,2,1-2,congestion_price_rt,0.1433518528938293
p01_15,pair,2,1-2,da_as_total_mw_primary_reserve,0.2080919742584228
p01_15,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1373511552810669
p01_15,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.4707006216049194
p01_15,pair,2,1-2,gross_actual_interchange_mw,0.1812419295310974
p01_15,pair,2,1-2,marginal_loss_price_da,0.5127600431442261
p01_15,pair,2,1-2,metered_load_mw,0.8573225736618042
p01_15,pair,2,1-2,net_actual_interchange_mw,0.2409430146217346
p01_15,pair,2,1-2,total_gen,0.8809875249862671
p01_15,pair,2,1-2,total_lmp_da,0.6861602663993835
p01_15,pair,2,1-2,total_losses,0.3253092169761657
p01_16,pair,2,1-2,congestion_price_da,0.1191725134849548
p01_16,pair,2,1-2,congestion_price_rt,0.0934640169143676
p01_16,pair,2,1-2,da_as_total_mw_primary_reserve,0.1349989771842956
p01_16,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1389185190200805
p01_16,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.344451904296875
p01_16,pair,2,1-2,gross_actual_interchange_mw,0.1668640375137329
p01_16,pair,2,1-2,marginal_loss_price_da,0.2738018631935119
p01_16,pair,2,1-2,metered_load_mw,0.8653481006622314
p01_16,pair,2,1-2,net_actual_interchange_mw,0.1630733013153076
p01_16,pair,2,1-2,total_gen,0.88695228099823
p01_16,pair,2,1-2,total_lmp_da,0.4879127740859985
p01_16,pair,2,1-2,total_losses,0.2647662758827209
p01_17,pair,2,1-2,congestion_price_da,0.14224773645401
p01_17,pair,2,1-2,congestion_price_rt,0.0803162455558776
p01_17,pair,2,1-2,da_as_total_mw_primary_reserve,0.1451919078826904
p01_17,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1319131255149841
p01_17,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3303480148315429
p01_17,pair,2,1-2,gross_actual_interchange_mw,0.2720043063163757
p01_17,pair,2,1-2,marginal_loss_price_da,0.2644835114479065
p01_17,pair,2,1-2,metered_load_mw,0.8577474355697632
p01_17,pair,2,1-2,net_actual_interchange_mw,0.1872032880783081
p01_17,pair,2,1-2,total_gen,0.8855002522468567
p01_17,pair,2,1-2,total_lmp_da,0.5053015947341919
p01_17,pair,2,1-2,total_losses,0.3269594311714172
p01_18,pair,2,1-2,congestion_price_da,0.1417233943939209
p01_18,pair,2,1-2,congestion_price_rt,0.0855419039726257
p01_18,pair,2,1-2,da_as_total_mw_primary_reserve,0.1356321573257446
p01_18,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1164189577102661
p01_18,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3190014958381653
p01_18,pair,2,1-2,gross_actual_interchange_mw,0.1980780959129333
p01_18,pair,2,1-2,marginal_loss_price_da,0.3541941046714782
p01_18,pair,2,1-2,metered_load_mw,0.8769082427024841
p01_18,pair,2,1-2,net_actual_interchange_mw,0.137090265750885
p01_18,pair,2,1-2,total_gen,0.9004071354866028
p01_18,pair,2,1-2,total_lmp_da,0.5343689918518066
p01_18,pair,2,1-2,total_losses,0.515743613243103
p01_19,pair,2,1-2,congestion_price_da,0.1680848002433776
p01_19,pair,2,1-2,congestion_price_rt,0.1284072399139404
p01_19,pair,2,1-2,da_as_total_mw_primary_reserve,0.1354174017906189
p01_19,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1546676754951477
p01_19,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.346387505531311
p01_19,pair,2,1-2,gross_actual_interchange_mw,0.1945730447769165
p01_19,pair,2,1-2,marginal_loss_price_da,0.44449383020401
p01_19,pair,2,1-2,metered_load_mw,0.9909893274307252
p01_19,pair,2,1-2,net_actual_interchange_mw,0.2383260130882263
p01_19,pair,2,1-2,total_gen,0.980278730392456
p01_19,pair,2,1-2,total_lmp_da,0.5770773887634277
p01_19,pair,2,1-2,total_losses,0.5454469919204712
p01_20,pair,2,1-2,congestion_price_da,0.1624695062637329
p01_20,pair,2,1-2,congestion_price_rt,0.1227673888206482
p01_20,pair,2,1-2,da_as_total_mw_primary_reserve,0.1363212466239929
p01_20,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1497054100036621
p01_20,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3496877551078796
p01_20,pair,2,1-2,gross_actual_interchange_mw,0.1858468055725097
p01_20,pair,2,1-2,marginal_loss_price_da,0.4630383253097534
p01_20,pair,2,1-2,metered_load_mw,0.9840596914291382
p01_20,pair,2,1-2,net_actual_interchange_mw,0.2261912226676941
p01_20,pair,2,1-2,total_gen,0.9766331315040588
p01_20,pair,2,1-2,total_lmp_da,0.5983518362045288
p01_20,pair,2,1-2,total_losses,0.5249142646789551
p01_21,pair,2,1-2,congestion_price_da,0.1439571380615234
p01_21,pair,2,1-2,congestion_price_rt,0.2150712013244629
p01_21,pair,2,1-2,da_as_total_mw_primary_reserve,0.1528083682060241
p01_21,pair,2,1-2,da_as_total_mw_synchronized_reserve,0.1168172955513
p01_21,pair,2,1-2,da_as_total_mw_thirty_minutes_reserve,0.3735103607177734
p01_21,pair,2,1-2,gross_actual_interchange_mw,0.1686443090438842
p01_21,pair,2,1-2,marginal_loss_price_da,0.3503274321556091
p01_21,pair,2,1-2,metered_load_mw,0.8444982767105103
p01_21,pair,2,1-2,net_actual_interchange_mw,0.2148701548576355
