indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"9,24,32,36",0.05388219654560089,0.04496603086590767,4,3,False,0.07437092065811157,0.0486711822450161,0.07437092065811157,0.04628525674343109,0.04307088628411293,1146,727,245,3800,1045,4,4,False,True,2,0
"9,24,32,43",0.05787668377161026,0.0335981547832489,11,4,False,0.06125982850790024,0.05500197038054466,0.06125982850790024,0.08530014008283615,0.07548300921916962,1906,529,779,826,181,11,0,False,True,3,3
"9,24,33,34",0.051676761358976364,0.0476766899228096,4,3,False,0.07328921556472778,0.05324224382638931,0.07328921556472778,0.0454617403447628,0.0454617403447628,1206,578,271,3907,953,4,3,False,True,2,0
"9,24,33,35",0.051676761358976364,0.0476766899228096,4,3,False,0.07328921556472778,0.05324224382638931,0.07328921556472778,0.0454617403447628,0.0454617403447628,1207,579,272,3907,953,4,3,False,True,2,0
"9,24,33,36",0.051676761358976364,0.0476766899228096,4,3,False,0.07328921556472778,0.05324224382638931,0.07328921556472778,0.0454617403447628,0.0454617403447628,1208,580,273,3907,953,4,3,False,True,2,0
"9,24,33,43",0.05599592998623848,0.033322565257549286,11,11,True,0.06188487261533737,0.06188487261533737,0.06188487261533737,0.0702783465385437,0.03516503795981407,1868,764,764,1494,2520,11,4,True,True,3,2
"9,24,39,40",0.05439339205622673,0.07102532684803009,4,4,True,0.07481752336025238,0.07481752336025238,0.07481752336025238,0.14271357655525208,0.14271357655525208,1124,235,235,92,26,4,4,True,True,2,3
"9,24,40,42",0.03046528808772564,0.056847743690013885,11,4,False,0.04544811323285103,0.04544811323285103,0.045041657984256744,0.07398465275764465,0.03428070247173309,3715,835,1557,1299,1156,4,2,True,False,2,2
"9,25,29,40",0.018521569669246674,0.051135193556547165,9,8,False,0.038023773580789566,0.008596688508987427,0.0190285611897707,0.02919125370681286,0.013327769935131073,5100,5760,1746,6921,3352,3,3,False,False,2,1
"9,26,30,39",0.02923564612865448,0.06221562623977661,4,7,False,0.03111572377383709,0.012885893695056438,0.026294894516468048,0.02026154100894928,-0.007256064098328352,6866,2721,2357,9366,9254,3,11,False,False,2,2
"9,26,31,43",0.05309251323342323,0.03429226949810982,11,11,True,0.05814020708203316,0.04985348880290985,0.04985348880290985,0.08032191544771194,0.030175136402249336,2183,1251,1251,1023,3114,0,0,False,False,3,3
"9,26,32,43",0.053093235939741135,0.03429264575242996,11,11,True,0.05814514309167862,0.04985348880290985,0.04985348880290985,0.08031731098890305,0.030175136402249336,2178,1251,1251,1024,3114,0,0,False,False,3,3
"9,26,38,43",0.033628229051828384,0.05244387686252594,0,2,False,0.06848626583814621,0.04624053090810776,0.05837070569396019,0.07290782034397125,0.06161006912589073,1426,807,505,1355,533,4,4,False,False,2,2
"9,26,39,40",0.02495397813618183,0.05817602947354317,4,4,True,0.07481752336025238,0.07481752336025238,0.07481752336025238,0.16393250226974487,0.16393250226974487,1124,235,235,46,16,4,4,True,True,2,3
"9,26,40,42",0.028314320370554924,0.07467449456453323,11,4,False,0.04544811323285103,0.04544811323285103,0.03144969418644905,0.09063638746738434,0.021710345521569252,3715,835,2973,665,2441,4,2,True,False,2,3
"9,26,40,43",0.04030469059944153,0.05978349223732948,11,2,False,0.10508596897125244,0.03928487375378609,0.04985348880290985,0.09226381033658981,0.09226381033658981,318,1133,1251,626,138,4,2,False,False,2,3
"9,27,29,42",0.013079989701509476,0.05237185209989548,4,5,False,0.06641239672899246,0.00817776471376419,0.023996034637093544,0.05511474609375,0.017258165404200554,1552,3320,2693,2772,661,7,2,False,False,3,2
"9,27,30,42",0.012006701901555061,0.054099153727293015,4,5,False,0.06061755120754242,0.010813174769282341,0.026742344722151756,0.056593652814626694,0.018212050199508667,1959,2437,2286,2611,596,7,2,False,False,3,2
"9,28,33,42",0.031953293830156326,0.05009794235229492,3,2,False,0.05332888662815094,0.02490503154695034,0.02792331948876381,0.05457450821995735,0.0487862229347229,2634,2512,2158,2826,917,4,4,False,False,2,2
"9,29,31,38",0.07578575611114502,0.09757676720619202,4,4,True,0.11746488511562347,0.11746488511562347,0.11746488511562347,0.0945417582988739,0.0945417582988739,182,48,48,583,97,4,4,True,True,2,2
"9,29,32,38",0.07578669488430023,0.09757548570632935,4,4,True,0.1174658015370369,0.1174658015370369,0.1174658015370369,0.09454214572906494,0.09454214572906494,181,47,47,582,96,4,4,True,True,2,2
"9,29,33,38",0.08367668092250824,0.08896549791097641,4,4,True,0.10010923445224762,0.10010923445224762,0.10010923445224762,0.07415799051523209,0.07415799051523209,409,89,89,1282,192,4,4,True,True,2,2
"9,29,38,40",0.05991876497864723,0.003606735961511731,4,0,False,0.09319184720516205,0.022670669481158257,0.09319184720516205,0.059918977320194244,0.021057160571217537,535,3366,117,2272,3073,4,4,False,True,0,0
"9,29,38,43",0.059480469673871994,0.05350320413708687,4,4,True,0.09319184720516205,0.09319184720516205,0.09319184720516205,0.07290782034397125,0.07290782034397125,535,117,117,1355,205,4,4,True,True,0,2
"9,30,31,38",0.08579301834106445,0.09473202377557755,4,4,True,0.11746488511562347,0.11746488511562347,0.11746488511562347,0.0945417582988739,0.0945417582988739,182,48,48,583,97,4,4,True,True,2,2
"9,30,32,38",0.08579502999782562,0.09472982585430145,4,4,True,0.1174658015370369,0.1174658015370369,0.1174658015370369,0.09454214572906494,0.09454214572906494,181,47,47,582,96,4,4,True,True,2,2
"9,30,33,38",0.08069140464067459,0.09002035856246948,4,4,True,0.11057063192129135,0.10010923445224762,0.10010923445224762,0.07889091968536377,0.07415799051523209,235,89,89,1079,192,3,3,False,False,3,3
"9,30,38,40",0.053096748888492584,0.004249123856425285,4,0,False,0.09489069133996964,0.02056225575506687,0.09489069133996964,0.0574411042034626,0.01486649177968502,502,3816,108,2512,4338,4,4,False,True,0,0
"9,30,38,43",0.08421174436807632,0.051512666046619415,4,4,True,0.09489069133996964,0.09489069133996964,0.09489069133996964,0.07290782034397125,0.07290782034397125,502,108,108,1355,205,4,4,True,True,0,2
"9,31,34,42",0.05889294669032097,0.03423553332686424,4,2,False,0.07436811178922653,0.044159624725580215,0.07436811178922653,0.05594494938850403,0.05117523670196533,1147,908,246,2678,843,4,4,False,True,0,1
"9,31,35,42",0.05889294669032097,0.03423553332686424,4,2,False,0.07436811178922653,0.044159624725580215,0.07436811178922653,0.05594494938850403,0.05117523670196533,1148,909,247,2678,843,4,4,False,True,0,1
"9,31,36,42",0.05889294669032097,0.03423553332686424,4,2,False,0.07436811178922653,0.044159624725580215,0.07436811178922653,0.05594494938850403,0.05117523670196533,1149,910,248,2678,843,4,4,False,True,0,1
"9,31,37,38",0.04822099581360817,0.06281524896621704,11,4,False,0.11746488511562347,0.11746488511562347,0.0810900628566742,0.0945417582988739,0.0945417582988739,182,48,367,583,97,4,4,True,False,1,1
"9,31,37,39",0.0430012084543705,0.06595722585916519,4,11,False,0.10953041166067123,0.1008988544344902,0.10953041166067123,0.07356488704681396,0.05027838423848152,245,171,63,1326,1317,4,4,False,True,1,2
"9,31,37,40",0.04708944633603096,0.06344687938690186,4,11,False,0.10838334262371063,0.10838334262371063,0.07746845483779907,0.08773481845855713,0.06054829806089401,262,107,208,741,860,11,2,True,False,3,3
"9,31,38,43",0.07776068896055222,0.06963975727558136,4,4,True,0.11746488511562347,0.11746488511562347,0.11746488511562347,0.0945417582988739,0.0945417582988739,182,48,48,583,97,4,4,True,True,0,0
"9,31,39,40",0.06559761613607407,0.07792851328849792,4,4,True,0.10953041166067123,0.10953041166067123,0.10953041166067123,0.07361546158790588,0.07361546158790588,245,63,63,1317,198,4,4,True,True,0,2
"9,31,39,42",0.040929876267910004,0.05400947481393814,4,2,False,0.10953041166067123,0.03635069355368614,0.10953041166067123,0.07782623171806335,0.07782623171806335,245,1339,63,1123,279,4,2,False,True,0,2
"9,31,39,43",0.05825496092438698,0.04715364798903465,4,2,False,0.10953041166067123,0.08704663813114166,0.10953041166067123,0.11129222810268402,0.11129222810268402,245,122,63,310,46,4,2,False,True,0,3
"9,32,34,42",0.05889412760734558,0.03423561528325081,4,2,False,0.07437092065811157,0.044160470366477966,0.07437092065811157,0.05594494193792343,0.05117609351873398,1144,905,243,2679,842,4,4,False,True,0,1
"9,32,35,42",0.05889412760734558,0.03423561528325081,4,2,False,0.07437092065811157,0.044160470366477966,0.07437092065811157,0.05594494193792343,0.05117609351873398,1145,906,244,2679,842,4,4,False,True,0,1
"9,32,36,42",0.05889412760734558,0.03423561528325081,4,2,False,0.07437092065811157,0.044160470366477966,0.07437092065811157,0.05594494193792343,0.05117609351873398,1146,907,245,2679,842,4,4,False,True,0,1
"9,32,37,38",0.048220280557870865,0.06281590461730957,11,4,False,0.1174658015370369,0.1174658015370369,0.0810902863740921,0.09454214572906494,0.09454214572906494,181,47,366,582,96,4,4,True,False,1,1
"9,32,37,39",0.04300152137875557,0.06595657765865326,4,11,False,0.10952925682067871,0.10089719295501709,0.10952925682067871,0.07356488704681396,0.05027775093913078,246,172,64,1326,1318,4,4,False,True,1,2
"9,32,37,40",0.047089360654354095,0.06344668567180634,4,11,False,0.10838114470243454,0.10838114470243454,0.07746761292219162,0.08772997558116913,0.060547295957803726,263,108,209,742,861,11,2,True,False,3,3
"9,32,38,43",0.07775884866714478,0.06963557004928589,4,4,True,0.1174658015370369,0.1174658015370369,0.1174658015370369,0.09454214572906494,0.09454214572906494,181,47,47,582,96,4,4,True,True,0,0
"9,32,39,40",0.06559737771749496,0.07792239636182785,4,4,True,0.10952925682067871,0.10952925682067871,0.10952925682067871,0.07361546158790588,0.07361546158790588,246,64,64,1317,198,4,4,True,True,0,2
"9,32,39,42",0.04093072563409805,0.054010096937417984,4,2,False,0.10952925682067871,0.036351222544908524,0.10952925682067871,0.07782623171806335,0.07782623171806335,246,1338,64,1123,279,4,2,False,True,0,2
"9,32,39,43",0.0582507960498333,0.047152988612651825,4,2,False,0.10952925682067871,0.08704937994480133,0.10952925682067871,0.1112915575504303,0.1112915575504303,246,121,64,311,47,4,2,False,True,0,3
"9,33,34,42",0.05467567220330238,0.03523728996515274,4,2,False,0.07328921556472778,0.045731380581855774,0.07328921556472778,0.05457450821995735,0.0487862229347229,1206,839,271,2826,917,4,4,False,True,0,1
"9,33,35,42",0.05467567220330238,0.03523728996515274,4,2,False,0.07328921556472778,0.045731380581855774,0.07328921556472778,0.05457450821995735,0.0487862229347229,1207,840,272,2826,917,4,4,False,True,0,1
"9,33,36,42",0.05467567220330238,0.03523728996515274,4,2,False,0.07328921556472778,0.045731380581855774,0.07328921556472778,0.05457450821995735,0.0487862229347229,1208,841,273,2826,917,4,4,False,True,0,1
"9,33,37,38",0.0442969873547554,0.05714023485779762,4,4,True,0.10010923445224762,0.10010923445224762,0.10010923445224762,0.09039966762065887,0.07415799051523209,409,89,89,669,192,4,11,True,True,1,3
"9,33,37,39",0.045753125101327896,0.06517341732978821,4,11,False,0.09536164999008179,0.08945295959711075,0.09536164999008179,0.07356488704681396,0.05306944623589516,489,269,105,1326,1179,4,4,False,True,1,2
"9,33,37,40",0.04962696507573128,0.06300988793373108,4,11,False,0.09571365267038345,0.09571365267038345,0.06544769555330276,0.09012502431869507,0.06466741114854813,484,210,361,679,696,11,2,True,False,3,3
"9,33,38,43",0.07336387783288956,0.08058883249759674,4,4,True,0.10010923445224762,0.10010923445224762,0.10010923445224762,0.07415799051523209,0.07415799051523209,409,89,89,1282,192,4,4,True,True,0,0
"9,33,39,40",0.0547521635890007,0.05493468791246414,4,4,True,0.09536164999008179,0.09536164999008179,0.09536164999008179,0.07361546158790588,0.07361546158790588,489,105,105,1317,198,4,4,True,True,0,2
"9,33,39,42",0.04403357580304146,0.0523005872964859,4,2,False,0.09536164999008179,0.041572704911231995,0.09536164999008179,0.07782623171806335,0.07782623171806335,489,1027,105,1123,279,4,2,False,True,0,2
"9,33,39,43",0.057417530566453934,0.04512333497405052,4,2,False,0.09536164999008179,0.09129183739423752,0.09536164999008179,0.1113838404417038,0.1113838404417038,489,96,105,309,45,4,2,False,True,0,3
"9,37,38,43",0.04333383962512016,0.060206569731235504,4,4,True,0.06848626583814621,0.06848626583814621,0.06848626583814621,0.07290782034397125,0.07290782034397125,1426,317,317,1355,205,4,4,True,True,2,2
"9,37,39,40",0.050356730818748474,0.03339068219065666,4,4,True,0.08516758680343628,0.08516758680343628,0.08516758680343628,0.13478852808475494,0.13478852808475494,730,150,150,126,30,4,4,True,True,3,3
"9,37,39,42",0.03675081580877304,0.06413640081882477,4,4,True,0.07728397101163864,0.07728397101163864,0.07728397101163864,0.07782623171806335,0.07356488704681396,1018,212,212,1123,200,4,2,True,True,2,2
"9,37,39,43",0.038275763392448425,0.08257989585399628,4,4,True,0.06110221520066261,0.06110221520066261,0.06110221520066261,0.07698141783475876,0.07356488704681396,1916,431,431,1160,200,4,2,True,True,0,2
"9,37,40,42",0.025544114410877228,0.05863620340824127,11,4,False,0.05820867046713829,0.05820867046713829,0.03144969418644905,0.07398465275764465,0.06622237712144852,2174,469,2973,1299,272,4,2,True,False,0,2
"9,37,40,43",0.042318109422922134,0.08670960366725922,4,4,True,0.10508596897125244,0.10508596897125244,0.10508596897125244,0.08422629535198212,0.08422629535198212,318,75,75,866,128,4,4,True,True,2,3
"9,39,40,43",0.06249008700251579,0.029510285705327988,4,4,True,0.11029040068387985,0.11029040068387985,0.11029040068387985,0.10621181130409241,0.07361546158790588,240,62,62,383,198,4,6,True,True,3,3
"10,11,12,13",0.06169648841023445,0.04695792496204376,10,11,False,0.08885150402784348,0.050540585070848465,0.06870604306459427,0.10442700982093811,0.0767166018486023,636,1217,27,431,434,9,8,False,False,3,2
"10,11,12,17",0.11365868151187897,0.126703143119812,3,3,True,0.11103176325559616,0.10540813207626343,0.10540813207626343,0.13862913846969604,0.13413414359092712,231,40,40,109,13,2,2,False,False,1,1
"10,11,12,22",0.05221933126449585,0.03422268107533455,11,11,True,0.06606708467006683,0.05557674542069435,0.05557674542069435,0.07434269785881042,0.06707965582609177,1573,991,991,1277,624,3,3,False,False,0,0
"10,11,12,24",0.03633232042193413,0.0667940005660057,9,8,False,0.06606708467006683,0.05969827622175217,0.03680405393242836,0.08279930800199509,0.08279930800199509,1573,138,401,924,72,3,8,False,False,0,1
"10,11,12,26",0.03137808293104172,0.06332532316446304,2,8,False,0.06606708467006683,0.05969827622175217,0.0590631365776062,0.07434269785881042,0.06665249168872833,1573,138,460,1277,146,3,3,False,False,0,0
"10,11,12,29",0.04174362123012543,0.05069377273321152,9,9,True,0.06606708467006683,0.0490240640938282,0.0490240640938282,0.07434269785881042,0.056089457124471664,1573,179,179,1277,110,3,3,False,False,0,0
"10,11,12,31",0.05667797848582268,0.06386952102184296,11,11,True,0.09642963111400604,0.08613654971122742,0.08613654971122742,0.0892777144908905,0.0811404436826706,468,300,300,695,367,2,2,False,False,2,2
"10,11,12,32",0.05667995288968086,0.06387108564376831,11,11,True,0.0964297354221344,0.08613670617341995,0.08613670617341995,0.08927726000547409,0.08113938570022583,467,299,299,696,368,2,2,False,False,2,2
"10,11,12,33",0.06297700852155685,0.06763249635696411,11,11,True,0.10168527811765671,0.08469867706298828,0.08469867706298828,0.09709133207798004,0.08050663769245148,371,314,314,535,374,2,2,False,False,2,2
"10,11,12,38",0.039865054190158844,0.05328798294067383,0,9,False,0.13920199871063232,0.07921881973743439,0.13920199871063232,0.1437186896800995,0.08579739928245544,87,31,26,88,28,0,0,False,True,1,1
"10,11,12,39",0.03345486894249916,0.0653669685125351,11,11,True,0.06606708467006683,0.047230787575244904,0.047230787575244904,0.09192264825105667,0.06707965582609177,1573,1404,1404,639,624,3,3,False,False,0,3
"10,11,12,40",0.03918430581688881,0.059835147112607956,11,11,True,0.08175259828567505,0.047230787575244904,0.047230787575244904,0.09263842552900314,0.06878496706485748,838,1404,1404,618,592,0,3,False,False,1,3
"10,11,13,14",0.04694131016731262,0.0623149648308754,0,11,False,0.09303472191095352,0.09303472191095352,0.08988753706216812,0.08768428862094879,0.08768428862094879,539,226,116,745,252,11,11,True,False,2,2
"10,11,13,15",0.04015598073601723,0.05458292365074158,11,11,True,0.09110328555107117,0.061821676790714264,0.061821676790714264,0.09352628141641617,0.07402685284614563,584,766,766,606,484,3,2,False,False,1,1
"10,11,13,16",0.049040090292692184,0.05241008847951889,11,11,True,0.09283870458602905,0.05189387872815132,0.05189387872815132,0.07457257062196732,0.07201355695724487,547,1155,1155,1265,529,2,2,False,False,1,1
"10,11,13,24",0.05032484978437424,0.04785109683871269,9,9,True,0.08771499991416931,0.057581350207328796,0.057581350207328796,0.08279930800199509,0.04869627580046654,661,112,112,924,185,0,8,False,False,0,1
"10,11,13,29",0.054734379053115845,0.048733510076999664,9,9,True,0.08771499991416931,0.0680655837059021,0.0680655837059021,0.06913848966360092,0.06913848966360092,661,63,63,1573,59,0,9,False,False,0,3
"10,11,13,30",0.05325232818722725,0.05858118459582329,9,9,True,0.08771499991416931,0.05997366085648537,0.05997366085648537,0.07480078190565109,0.05815959349274635,661,97,97,1254,94,0,0,False,False,0,1
"10,11,13,31",0.051303476095199585,0.04935047775506973,0,11,False,0.1048293486237526,0.07736236602067947,0.08771499991416931,0.08011571317911148,0.07461977005004883,320,438,125,1031,469,4,2,False,False,3,3
"10,11,13,32",0.051305387169122696,0.04934954270720482,0,11,False,0.1048329696059227,0.07736437767744064,0.08771499991416931,0.08011846244335175,0.07461941987276077,319,437,125,1030,470,4,2,False,False,3,3
"10,11,13,33",0.0509401373565197,0.04826895892620087,11,11,True,0.09373372048139572,0.07227413356304169,0.07227413356304169,0.08985915035009384,0.07560202479362488,529,537,537,683,453,4,3,False,False,3,2
