indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"0,1,8,37,40",0.012931281700730324,0.06387370824813843,11,7,False,0.05026211962103844,0.00698524434119463,0.05026211962103844,0.032217837870121,0.03206624463200569,6756,28893,2524,27380,1880,11,11,False,True,2,0
"0,1,9,10,39",0.01206140499562025,0.06578592211008072,1,7,False,0.05736953020095825,0.018665263429284096,0.030609212815761566,0.06689393520355225,0.06689393520355225,3906,5381,385,2584,189,6,7,False,False,2,2
"0,1,9,10,40",0.0194180216640234,0.06833705306053162,1,7,False,0.0410887785255909,0.007424967363476753,0.030609212815761566,0.07415036112070084,0.07415036112070084,13706,27020,385,1608,117,6,7,False,False,2,1
"0,1,9,14,17",0.08215317875146866,0.10144279152154922,11,11,True,0.14169591665267944,0.14169591665267944,0.14169591665267944,0.11257816106081009,0.11257816106081009,7,1,1,156,6,11,11,True,True,4,4
"0,1,9,14,18",0.03975769877433777,0.055435892194509506,0,11,False,0.08552249521017075,0.08552249521017075,0.054337311536073685,0.07759357988834381,0.07759357988834381,507,160,1318,1268,296,11,11,True,False,4,4
"0,1,9,17,19",0.10066457837820053,0.14407148957252502,0,0,True,0.09545056521892548,0.09545056521892548,0.09545056521892548,0.10047104954719543,0.10047104954719543,266,73,73,310,58,0,0,True,True,2,2
"0,1,9,17,20",0.08543412387371063,0.12318800389766693,0,0,True,0.08462673425674438,0.08462673425674438,0.08462673425674438,0.08706922084093094,0.08706922084093094,553,146,146,690,127,0,0,True,True,2,2
"0,1,9,18,20",0.05267181247472763,0.049824509769678116,0,11,False,0.08244556933641434,0.033974286168813705,0.08244556933641434,0.08829095214605331,0.049130745232105255,635,9508,161,641,2806,0,0,False,True,4,4
"0,1,9,19,24",0.01825292780995369,0.05155174061655998,0,0,True,0.06945323199033737,0.06945323199033737,0.06945323199033737,0.05290837958455086,0.05290837958455086,1574,421,421,6515,1168,0,0,True,True,2,2
"0,1,9,19,26",0.0221024751663208,0.05176623538136482,1,0,False,0.07476971298456192,0.07476971298456192,0.03222746029496193,0.07686355710029602,0.07686355710029602,1086,284,279,1332,246,0,0,True,False,2,2
"0,1,9,20,26",0.018368937075138092,0.05019184574484825,1,0,False,0.07189716398715973,0.07189716398715973,0.03160325437784195,0.06553343683481216,0.06553343683481216,1323,348,318,2820,470,0,0,True,False,2,2
"0,1,9,25,40",0.012912288308143616,0.07900191843509674,9,7,False,0.02756468392908573,0.0017491388134658337,0.020278342068195343,0.07415036112070084,0.07415036112070084,41078,58618,5972,1608,117,11,7,False,False,3,1
"0,1,10,15,29",0.0246812105178833,0.05774623900651932,7,7,True,0.06696634739637375,0.06696634739637375,0.06696634739637375,0.08429426699876785,0.08429426699876785,1902,54,54,824,60,7,7,True,True,1,1
"0,1,10,17,18",0.05468777194619179,0.05035911500453949,0,0,True,0.10299765318632126,0.017964405938982964,0.017964405938982964,0.11029784381389618,0.026334621012210846,140,31775,31775,175,10892,4,7,False,False,0,0
"0,1,10,17,19",0.05070464685559273,0.055378396064043045,7,7,True,0.10299765318632126,0.08041877299547195,0.08041877299547195,0.11029784381389618,0.11029784381389618,140,14,14,175,15,4,7,False,False,0,0
"0,1,10,17,20",0.04070073366165161,0.06083383411169052,7,7,True,0.10299765318632126,0.08041877299547195,0.08041877299547195,0.11029784381389618,0.11029784381389618,140,14,14,175,15,4,7,False,False,0,0
"0,1,10,17,21",0.040492184460163116,0.053510747849941254,7,7,True,0.10299765318632126,0.08041877299547195,0.08041877299547195,0.11029784381389618,0.11029784381389618,140,14,14,175,15,4,7,False,False,0,0
"0,1,10,17,29",0.06955137848854065,0.02771545574069023,7,7,True,0.10299765318632126,0.08041877299547195,0.08041877299547195,0.11029784381389618,0.11029784381389618,140,14,14,175,15,4,7,False,False,0,0
"0,1,10,18,39",0.01228972990065813,0.05538562312722206,1,7,False,0.05736953020095825,0.018665263429284096,0.02888454683125019,0.06689393520355225,0.06689393520355225,3906,5381,504,2584,189,6,7,False,False,1,1
"0,1,10,18,40",0.01993774063885212,0.05485759302973747,1,7,False,0.0410887785255909,0.007766406983137131,0.02888454683125019,0.07552637904882431,0.07552637904882431,13706,25709,504,1447,103,6,7,False,False,1,2
"0,1,10,19,24",0.023942619562149048,0.06104506924748421,7,7,True,0.06945323199033737,0.027620157226920128,0.027620157226920128,0.10761017352342606,0.10761017352342606,1574,1802,1802,201,17,0,7,False,False,2,1
"0,1,10,19,29",0.05947478115558624,0.029222598299384117,7,7,True,0.07822742313146591,0.06696634739637375,0.06696634739637375,0.08429426699876785,0.08429426699876785,846,54,54,824,60,10,7,False,False,3,1
"0,1,10,19,30",0.05700795352458954,0.0281250961124897,7,11,False,0.07710394263267517,0.03634340316057205,0.0725981593132019,0.07199285924434662,0.032458409667015076,918,7803,28,1852,10290,0,0,False,False,2,2
"0,1,10,19,40",0.011167461052536964,0.050492554903030396,1,7,False,0.08144304901361465,0.04938897490501404,0.028665440157055855,0.07283434271812439,0.044836387038230896,691,253,527,1756,735,0,6,False,False,2,1
"0,1,10,20,24",0.022560814395546913,0.0576091893017292,7,7,True,0.06541085988283157,0.027620157226920128,0.027620157226920128,0.10761017352342606,0.10761017352342606,2139,1802,1802,201,17,0,7,False,False,2,1
"0,1,10,25,39",0.009862197563052177,0.05959407612681389,4,7,False,0.05736953020095825,0.018665263429284096,0.02654837816953659,0.06689393520355225,0.06689393520355225,3906,5381,9283,2584,189,6,7,False,False,1,1
"0,1,10,25,40",0.01073539350181818,0.10489816218614578,4,7,False,0.0410887785255909,0.007424967363476753,0.03255446255207062,0.07283434271812439,0.0042561935260891914,13706,27020,5479,1756,38361,6,6,False,False,1,1
"0,1,10,27,40",0.00635359063744545,0.051818132400512695,0,6,False,0.0410887785255909,0.0410887785255909,0.020687079057097435,0.07978910207748413,0.07283434271812439,13706,23,24917,1091,70,6,7,True,False,1,0
"0,1,10,31,40",0.026279442012310028,0.061961300671100616,11,6,False,0.062199968844652176,0.0410887785255909,0.05749501287937164,0.07283434271812439,0.07283434271812439,2755,23,1431,1756,70,0,6,False,False,4,1
"0,1,10,32,40",0.026280196383595467,0.06195782870054245,11,6,False,0.06220521405339241,0.0410887785255909,0.057495299726724625,0.07283434271812439,0.07283434271812439,2753,23,1430,1756,70,0,6,False,False,4,1
"0,1,10,33,40",0.025497546419501305,0.05155310407280922,11,6,False,0.05266761779785156,0.0410887785255909,0.05266761779785156,0.07283434271812439,0.07283434271812439,5595,23,2078,1756,70,11,6,False,True,4,1
"0,1,11,12,17",0.05771644040942192,0.04224243015050888,11,9,False,0.04723772779107094,0.025593454018235207,0.040690451860427856,0.05424235016107559,0.024431481957435608,8415,2891,5500,5995,3493,3,3,False,False,3,3
"0,1,11,13,14",0.05583271011710167,0.05969799682497978,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.07827895879745483,0.06907454133033752,181,52,52,1207,385,0,11,True,True,1,3
"0,1,11,14,15",0.04558665305376053,0.06259497255086899,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.06907454133033752,0.06907454133033752,181,52,52,2237,385,0,0,True,True,0,0
"0,1,11,14,24",0.04427794739603996,0.05648569017648697,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.07691366970539093,0.06907454133033752,181,52,52,1328,385,0,11,True,True,0,2
"0,1,11,14,31",0.07228831946849823,0.05951365828514099,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.07361534982919693,0.06907454133033752,181,52,52,1664,385,0,11,True,True,0,2
"0,1,11,14,32",0.07228514552116394,0.05951335281133652,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.07361301779747009,0.06907454133033752,181,52,52,1665,385,0,11,True,True,0,2
"0,1,11,14,33",0.0724601298570633,0.05463011562824249,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.08175916969776154,0.06907454133033752,181,52,52,958,385,0,11,True,True,0,2
"0,1,11,14,40",0.07089115679264069,0.0526583231985569,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.06907454133033752,0.06907454133033752,181,52,52,2237,385,0,0,True,True,0,0
"0,1,11,14,42",0.07238999754190445,0.06019172817468643,0,0,True,0.1001286432147026,0.1001286432147026,0.1001286432147026,0.06907454133033752,0.06907454133033752,181,52,52,2237,385,0,0,True,True,0,0
"0,1,11,15,42",0.05526917055249214,0.05054426193237305,0,0,True,0.07246069610118866,0.07246069610118866,0.07246069610118866,0.056343838572502136,0.056343838572502136,1266,332,332,5143,892,0,0,True,True,2,3
"0,1,11,19,40",0.021142559126019478,0.06739168614149094,11,7,False,0.08144304901361465,0.038819849491119385,0.05012265592813492,0.06359350681304932,0.048510611057281494,691,592,2551,3203,575,0,0,False,False,2,2
"0,1,11,20,40",0.026487987488508224,0.05694083124399185,0,8,False,0.0683891698718071,0.036532990634441376,0.0683891698718071,0.06316710263490677,0.00846736691892147,1721,818,452,3298,29633,0,7,False,True,2,4
"0,1,11,28,42",0.060053497552871704,0.05601115897297859,0,0,True,0.05892201140522957,0.05892201140522957,0.05892201140522957,0.05317351222038269,0.05317351222038269,3483,915,915,6413,1145,0,0,True,True,2,1
"0,1,12,17,19",0.06070316582918167,0.058173228055238724,0,0,True,0.09545056521892548,0.09545056521892548,0.09545056521892548,0.10047104954719543,0.10047104954719543,266,73,73,310,58,0,0,True,True,2,2
"0,1,12,17,20",0.053114697337150574,0.05038832500576973,0,0,True,0.08462673425674438,0.08462673425674438,0.08462673425674438,0.08706922084093094,0.08706922084093094,553,146,146,690,127,0,0,True,True,2,2
"0,1,12,20,40",0.022530507296323776,0.06496008485555649,1,6,False,0.0683891698718071,0.019667552784085274,0.023879041895270348,0.06069276109337807,0.03922506421804428,1721,1549,1296,3852,497,0,0,False,False,2,2
"0,1,13,14,17",0.05889707803726196,0.054601144045591354,11,11,True,0.09259209781885147,0.09259209781885147,0.09259209781885147,0.09822048991918564,0.09822048991918564,321,98,98,363,66,11,11,True,True,2,2
"0,1,13,14,19",0.08150103688240051,0.06877272576093674,0,0,True,0.10478194057941437,0.10478194057941437,0.10478194057941437,0.08651376515626907,0.08651376515626907,116,40,40,710,132,0,0,True,True,3,3
"0,1,13,14,20",0.08273991197347641,0.0705738440155983,0,0,True,0.11182448267936707,0.11182448267936707,0.11182448267936707,0.08992324769496918,0.08992324769496918,65,25,25,579,97,0,0,True,True,3,3
"0,1,13,14,24",0.03051922470331192,0.05142850801348686,11,11,True,0.06521248817443848,0.05489477515220642,0.05489477515220642,0.07691366970539093,0.07691366970539093,2178,1759,1759,1328,314,0,11,False,False,2,2
"0,1,13,17,19",0.07889918982982635,0.07084671407938004,0,0,True,0.09545056521892548,0.09545056521892548,0.09545056521892548,0.10047104954719543,0.10047104954719543,266,73,73,310,58,0,0,True,True,2,2
"0,1,13,17,20",0.06583542376756668,0.05578281730413437,0,0,True,0.08462673425674438,0.08462673425674438,0.08462673425674438,0.08706922084093094,0.08706922084093094,553,146,146,690,127,0,0,True,True,2,2
"0,1,13,19,38",0.046193771064281464,0.05282309651374817,0,0,True,0.06336873024702072,0.05574372783303261,0.05574372783303261,0.05898528918623924,0.05898528918623924,2518,1163,1163,4328,739,11,0,False,False,1,2
"0,1,13,19,40",0.05024554952979088,0.036733608692884445,0,0,True,0.08144304901361465,0.08144304901361465,0.08144304901361465,0.06359350681304932,0.06359350681304932,691,176,176,3203,545,0,0,True,True,2,2
"0,1,13,20,30",0.0453389473259449,0.05000167340040207,0,0,True,0.07543257623910904,0.07543257623910904,0.07543257623910904,0.07324402034282684,0.07324402034282684,1036,267,267,1709,309,0,0,True,True,2,2
"0,1,13,20,38",0.039384227246046066,0.05202275142073631,0,0,True,0.06336873024702072,0.06077241897583008,0.06077241897583008,0.052104923874139786,0.052104923874139786,2518,785,785,6876,1249,11,0,False,False,1,2
"0,1,13,20,40",0.05276207625865936,0.038539186120033264,0,0,True,0.0683891698718071,0.0683891698718071,0.0683891698718071,0.06069276109337807,0.06069276109337807,1721,452,452,3852,661,0,0,True,True,2,2
"0,1,13,38,42",0.05296727269887924,0.02401071973145008,0,0,True,0.07750989496707916,0.07750989496707916,0.07750989496707916,0.06498047709465027,0.06498047709465027,897,232,232,2930,495,0,0,True,True,2,3
"0,1,14,15,19",0.05506574362516403,0.06744176894426346,0,0,True,0.08010251820087433,0.08010251820087433,0.08010251820087433,0.08195187896490097,0.08195187896490097,755,193,193,951,178,0,0,True,True,2,3
"0,1,14,15,20",0.0525607205927372,0.06007779389619827,0,0,True,0.07108242809772491,0.07108242809772491,0.07108242809772491,0.07653878629207611,0.07653878629207611,1411,384,384,1345,248,0,0,True,True,1,3
"0,1,14,15,31",0.05545079708099365,0.05097708851099014,11,11,True,0.06983891129493713,0.06983891129493713,0.06983891129493713,0.07361534982919693,0.07361534982919693,1529,481,481,1664,407,11,11,True,True,3,1
"0,1,14,15,32",0.055448174476623535,0.050974685698747635,11,11,True,0.06983783096075058,0.06983783096075058,0.06983783096075058,0.07361301779747009,0.07361301779747009,1530,482,482,1665,408,11,11,True,True,3,1
"0,1,14,15,33",0.05030401051044464,0.05089133605360985,11,0,False,0.07431305944919586,0.06867355108261108,0.07431305944919586,0.08175916969776154,0.056403353810310364,1124,438,350,958,889,11,11,False,True,1,1
"0,1,14,15,37",0.061950404196977615,0.047541942447423935,11,11,True,0.06688117980957031,0.06688117980957031,0.06688117980957031,0.06720931828022003,0.06720931828022003,1912,634,634,2531,678,11,11,True,True,1,0
"0,1,14,17,18",0.09279897809028625,0.10160556435585022,11,11,True,0.13534237444400787,0.13534237444400787,0.13534237444400787,0.10143472999334335,0.10143472999334335,19,3,3,290,42,11,11,True,True,4,4
"0,1,14,17,19",0.05817999318242073,0.060345813632011414,0,0,True,0.09545056521892548,0.09545056521892548,0.09545056521892548,0.10047104954719543,0.10047104954719543,266,73,73,310,58,0,0,True,True,2,2
"0,1,14,17,20",0.0669216737151146,0.06746764481067657,0,0,True,0.09259209781885147,0.08462673425674438,0.08462673425674438,0.09822048991918564,0.08706922084093094,321,146,146,363,127,11,11,False,False,0,0
"0,1,14,17,31",0.05787809565663338,0.06755813956260681,11,11,True,0.09259209781885147,0.09259209781885147,0.09259209781885147,0.09822048991918564,0.09822048991918564,321,98,98,363,66,11,11,True,True,0,0
"0,1,14,17,32",0.05787655711174011,0.06755709648132324,11,11,True,0.09259209781885147,0.09259209781885147,0.09259209781885147,0.09822048991918564,0.09822048991918564,321,98,98,363,66,11,11,True,True,0,0
"0,1,14,17,33",0.05442323535680771,0.06017184257507324,11,11,True,0.09259209781885147,0.09259209781885147,0.09259209781885147,0.09822048991918564,0.09822048991918564,321,98,98,363,66,11,11,True,True,0,0
"0,1,14,17,40",0.04296247288584709,0.06596200168132782,0,0,True,0.09259209781885147,0.06649541854858398,0.06649541854858398,0.09822048991918564,0.06108484044671059,321,513,513,363,646,11,11,False,False,0,0
"0,1,14,17,43",0.04825972765684128,0.05019208788871765,0,0,True,0.09259209781885147,0.06649541854858398,0.06649541854858398,0.09822048991918564,0.0770624652504921,321,513,513,363,244,11,11,False,False,0,0
"0,1,14,19,24",0.0701851025223732,0.07745899260044098,0,0,True,0.0768192708492279,0.0768192708492279,0.0768192708492279,0.08312464505434036,0.08312464505434036,939,242,242,887,169,0,0,True,True,3,3
"0,1,14,19,26",0.06333264708518982,0.07243120670318604,0,0,True,0.07476971298456192,0.07476971298456192,0.07476971298456192,0.07686355710029602,0.07686355710029602,1086,284,284,1332,246,0,0,True,True,2,2
"0,1,14,19,29",0.04294595494866371,0.05789083614945412,0,0,True,0.07223083823919296,0.07223083823919296,0.07223083823919296,0.07462287694215775,0.07462287694215775,1290,338,338,1559,279,0,0,True,True,0,0
"0,1,14,19,30",0.049786269664764404,0.06850928068161011,0,0,True,0.07710394263267517,0.07710394263267517,0.07710394263267517,0.07470999658107758,0.07470999658107758,918,240,240,1546,275,0,0,True,True,2,3
"0,1,14,19,31",0.0671483650803566,0.05711385980248451,0,0,True,0.08271950483322144,0.08271950483322144,0.08271950483322144,0.11157955229282379,0.11157955229282379,622,160,160,163,32,0,0,True,True,3,3
"0,1,14,19,32",0.06714789569377899,0.05711182579398155,0,0,True,0.08271972090005875,0.08271972090005875,0.08271972090005875,0.11158152669668198,0.11158152669668198,621,159,159,162,31,0,0,True,True,3,3
"0,1,14,19,33",0.06975146383047104,0.057141922414302826,0,0,True,0.08073684573173523,0.08073684573173523,0.08073684573173523,0.10387729853391647,0.10387729853391647,728,185,185,251,50,0,0,True,True,3,3
"0,1,14,19,34",0.050956159830093384,0.05520046129822731,0,0,True,0.07223083823919296,0.07223083823919296,0.07223083823919296,0.07462287694215775,0.07462287694215775,1290,338,338,1559,279,0,0,True,True,0,0
"0,1,14,19,35",0.050956159830093384,0.05520046129822731,0,0,True,0.07223083823919296,0.07223083823919296,0.07223083823919296,0.07462287694215775,0.07462287694215775,1290,338,338,1559,279,0,0,True,True,0,0
"0,1,14,19,36",0.050956159830093384,0.05520046129822731,0,0,True,0.07223083823919296,0.07223083823919296,0.07223083823919296,0.07462287694215775,0.07462287694215775,1290,338,338,1559,279,0,0,True,True,0,0
"0,1,14,19,38",0.04886584356427193,0.06563801318407059,0,0,True,0.09874411672353745,0.09874411672353745,0.09874411672353745,0.12942926585674286,0.12942926585674286,208,63,63,89,11,0,0,True,True,3,3
"0,1,14,19,39",0.05431137606501579,0.04049654304981232,0,0,True,0.0804557278752327,0.0804557278752327,0.0804557278752327,0.07462287694215775,0.07462287694215775,739,186,186,1559,279,0,0,True,True,2,0
"0,1,14,19,40",0.04998031258583069,0.0758623257279396,0,0,True,0.08876433968544006,0.08876433968544006,0.08876433968544006,0.10015611350536346,0.10015611350536346,415,106,106,319,60,0,0,True,True,3,3
"0,1,14,19,42",0.05033455416560173,0.04085904359817505,0,0,True,0.07679910212755203,0.07679910212755203,0.07679910212755203,0.07462287694215775,0.07462287694215775,940,243,243,1559,279,0,0,True,True,3,0
"0,1,14,20,24",0.06596346944570541,0.0793493315577507,0,0,True,0.07583563774824142,0.07583563774824142,0.07583563774824142,0.08512011915445328,0.08512011915445328,1001,255,255,777,145,0,0,True,True,3,3
"0,1,14,20,26",0.06582863628864288,0.07618708163499832,0,0,True,0.07189716398715973,0.07189716398715973,0.07189716398715973,0.07433217763900757,0.07433217763900757,1323,348,348,1587,285,0,0,True,True,2,0
